time,split,cpu_limit,cpu_usage,lat50_ms,lat75_ms,lat95_ms,lat99_ms,min_ms,n,ram_limit_mb,ram_usage_mb
1647263602.0,train,8.375464030026775,61.64434638180114,4008.248992797416,3289.866901492392,1922.562414787696,1480.169062552189,6818.247724135131,41.94496347828608,1024.0292922352687,61.401088582458826
1647263669.0,train,8.334749923267797,61.11208679229232,3942.586066250023,3237.7381546920024,1895.6138637058928,1461.0640777831086,6699.929098195397,42.095171782548576,1024.0287458952048,64.52561814019664
1647263736.0,train,8.294025076398565,60.57936003272172,3877.453661934656,3186.011233634533,1868.8332294255076,1442.0571194871586,6582.638994560332,42.243966422169535,1024.0282046979642,67.62492847678395
1647263803.0,train,8.253289489419078,60.04616610308933,3812.851779851316,3134.686138319982,1842.2205119465375,1423.148187664339,6466.377413229934,42.39134739714898,1024.0276686435468,70.6990195922208
1647263870.0,train,8.212543162329334,59.512505003395134,3748.780420000002,3083.762868748352,1815.775711268985,1404.3372823146497,6351.144354204205,42.537314707486885,1024.0271377319527,73.74789148650704
1647263937.0,train,8.171786095129335,58.97837673363916,3685.239582380713,3033.2414249196413,1789.4988273928489,1385.624403438091,6236.939817483142,42.68186835318328,1024.026611963182,76.77154415964283
1647264004.0,train,8.131018287819078,58.4437812938214,3622.229266993453,2983.121806833851,1763.38986031813,1367.0095510346623,6123.7638030667495,42.82500833423812,1024.0260913372344,79.76997761162797
1647264071.0,train,8.090239740398566,57.90871868394184,3559.749473838217,2933.4040144909804,1737.4488100448268,1348.492725104364,6011.616310955023,42.966734650651446,1024.0255758541102,82.7431918424627
1647264138.0,train,8.049450452867797,57.373188904000486,3497.8002029150075,2884.08804789103,1711.6756765729406,1330.073925647196,5900.497341147965,43.10704730242324,1024.0250655138093,85.69118685214687
1647264205.0,train,8.00865042522677,56.83719195399735,3436.381454223825,2835.1739070339986,1686.0704599024707,1311.7531526631583,5790.406893645574,43.24594628955349,1024.0245603163314,88.6139626406805
1647264272.0,train,7.967839657475491,56.30072783393241,3375.493227764669,2786.661591919888,1660.6331600334174,1293.530406152251,5681.344968447852,43.38343161204224,1024.024060261677,91.51151920806366
1647264339.0,train,7.927018149613954,55.76379654380569,3315.1355235375386,2738.5511025486967,1635.363776965781,1275.4056861144743,5573.311565554797,43.51950326988944,1024.0235653498455,94.3838565542962
1647264406.0,train,7.886185901642162,55.226398083617184,3255.3083415424344,2690.842438920425,1610.262310699561,1257.378992549828,5466.30668496641,43.65416126309512,1024.0230755808382,97.2309746793783
1647264473.0,train,7.845342913560112,54.68853245336688,3196.011681779357,2643.535601035073,1585.3287612347576,1239.4503254583117,5360.330326682691,43.78740559165926,1024.0225909546534,100.05287358330988
1647264540.0,train,7.804489185367806,54.15019965305478,3137.245544248306,2596.6305888926413,1560.5631285713712,1221.619684839926,5255.382490703641,43.91923625558187,1024.022111471292,102.84955326609084
1647264607.0,train,7.763624717065245,53.6113996826809,3079.009928949281,2550.12740249313,1535.965412709401,1203.8870706946702,5151.463177029258,44.04965325486297,1024.021637130754,105.6210137277214
1647264674.0,train,7.722749508652426,53.072132542245214,3021.3048358822816,2504.0260418365374,1511.5356136488474,1186.252483022545,5048.5723856595405,44.17865658950252,1024.0211679330391,108.36725496820137
1647264741.0,train,7.681863560129354,52.53239823174775,2964.1302650473094,2458.326506922865,1487.2737313897107,1168.7159218235502,4946.710116594494,44.30624625950056,1024.0207038781475,111.08827698753082
1647264808.0,train,7.640966871496023,51.99219675118849,2907.486216444363,2413.0287977521125,1463.1797659319902,1151.2773870976855,4845.8763698341145,44.432422264857045,1024.0202449660794,113.78407978570976
1647264875.0,train,7.600059442752437,51.45152810056744,2851.372690073443,2368.13291432428,1439.2537172756863,1133.9368788449517,4746.071145378402,44.55718460557201,1024.019791196834,116.45466336273812
1647264942.0,train,7.559141273898596,50.91039227988459,2795.789685934549,2323.638856639367,1415.4955854207994,1116.6943970653474,4647.294443227359,44.68053328164545,1024.0193425704126,119.100027718616
1647265009.0,train,7.518212364934498,50.36878928913996,2740.7372040276823,2279.5466246973747,1391.905370367329,1099.549941758874,4549.546263380983,44.80246829307737,1024.018899086814,121.72017285334334
1647265076.0,train,7.477272715860144,49.82671912833354,2686.2152443528407,2235.856218498301,1368.483072115275,1082.503512925531,4452.826605839275,44.92298963986775,1024.018460746039,124.3150987669202
1647265143.0,train,7.4363223266755325,49.28418179746532,2632.2238069100263,2192.567638042148,1345.2286906646375,1065.5551105653178,4357.135470602233,45.0420973220166,1024.018027548087,126.88480545934644
1647265210.0,train,7.395361197380667,48.74117729653532,2578.762891699237,2149.680883328914,1322.1422260154168,1048.7047346782351,4262.47285766986,45.15979133952393,1024.0175994929584,129.42929293062227
1647265277.0,train,7.354389327975544,48.19770562554352,2525.8324987204755,2107.1959543586013,1299.223678167613,1031.952385264283,4168.838767042156,45.27607169238971,1024.017176580653,131.94856118074748
1647265344.0,train,7.313406718460164,47.65376678448994,2473.432627973739,2065.112851131207,1276.4730471212251,1015.2980623234612,4076.233198719119,45.39093838061397,1024.0167588111708,134.4426102097222
1647265411.0,train,7.27241336883453,47.10936077337456,2421.563279459029,2023.4315736467336,1253.8903328762542,998.7417658557696,3984.6561527007498,45.50439140419672,1024.016346184512,136.91144001754645
1647265478.0,train,7.231409279098639,46.56448759219738,2370.2244531763463,1982.1521219051797,1231.4755354326996,982.2834958612084,3894.107628987048,45.61643076313792,1024.0159387006763,139.3550506042201
1647265545.0,train,7.1903944492524925,46.01914724095843,2319.4161491256887,1941.2744959065456,1209.228654790562,965.9232523397776,3804.587627578015,45.727056457437605,1024.0155363596643,141.7734419697433
1647265612.0,train,7.149368879296087,45.47333971965768,2269.1383673070577,1900.7986956508312,1187.1496909498412,949.6610352914772,3716.09614847365,45.836268487095744,1024.0151391614752,144.16661411411587
1647265679.0,train,7.108332569229428,44.92706502829513,2219.3911077204534,1860.7247211380368,1165.2386439105364,933.496844716307,3628.633191673952,45.94406685211236,1024.014747106109,146.53456703733798
1647265746.0,train,7.067285519052512,44.3803231668708,2170.1743703658744,1821.0525723681617,1143.4955136726485,917.4306806142667,3542.198757178922,46.050451552487445,1024.014360193567,148.87730073940958
1647265813.0,train,7.026227728765341,43.83311413538467,2121.488155243323,1781.782249341207,1121.9203002361771,901.4625429853576,3456.7928449885603,46.15542258822101,1024.0139784238477,151.1948152203306
1647265880.0,train,6.9851591983679135,43.28543793383676,2073.332462352797,1742.9137520571724,1100.5130036011224,885.5924318295785,3372.415455102866,46.25897995931304,1024.013601796952,153.48711048010117
1647265947.0,train,6.944079927860228,42.73729456222704,2025.7072916942973,1704.4470805160568,1079.2736237674842,869.8203471469294,3289.066587521839,46.36112366576353,1024.013230312879,155.75418651872113
1647266014.0,train,6.902989917242289,42.18868402055556,1978.6126432678243,1666.3822347178616,1058.2021607352626,854.146288937411,3206.746242245481,46.46185370757251,1024.0128639716297,157.99604333619064
1647266081.0,train,6.861889166514093,41.639606308822266,1932.0485170733773,1628.7192146625862,1037.2986145044576,838.5702572010229,3125.454419273791,46.56117008473994,1024.0125027732036,160.21268093250956
1647266148.0,train,6.82077767567564,41.09006142702719,1886.014913110957,1591.4580203502308,1016.5629850750692,823.092251937765,3045.1911186067687,46.65907279726586,1024.012146717601,162.404099307678
1647266215.0,train,6.779655444726933,40.54004937517031,1840.5118313805624,1554.5986517807949,995.9952724470976,807.7122731476376,2965.956340244413,46.75556184515025,1024.0117958048213,164.57029846169593
1647266282.0,train,6.738522473667967,39.98957015325165,1795.5392718821945,1518.141108954279,975.5954766205424,792.4303208306404,2887.7500841867263,46.85063722839309,1024.0114500348648,166.7112783945633
1647266349.0,train,6.697378762498746,39.4386237612712,1751.0972346158528,1482.085391870683,955.363597595404,777.2463949867736,2810.5723504337075,46.94429894699442,1024.0111094077315,168.82703910628015
1647266416.0,train,6.656224311219269,38.88721019922895,1707.185719581537,1446.4315005300066,935.299635371682,762.160495616037,2734.4231389853558,47.03654700095421,1024.010773923422,170.91758059684645
