time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647438147.0,2.0,0.0,100.0,1.0,768.0,18.518016,31.0,33.0,34.0,35.0,37.0,39.0,47.0,66.0,66.0,0.0,-0.4322824878529843,-0.901738238457056,-0.9645574184839484,-0.2638730498697839,0.0,0.0,0.0
1647438151.0,2.0,-0.0022803405897956334,99.77969741437208,3.1450337934535844,549.7742953115554,27.470710305264273,316.5034879419973,266.1577468986867,350.32529348079186,379.12187958233807,382.73689855711507,387.2988301252475,392.6270451531627,405.2502177308203,405.17381902769193,5.1770552909505074e-05,-0.4325447745616335,-0.9016124544389488,-0.966376079213169,-0.2571327935611924,1.0,1.0,4.0
1647438155.0,2.0000000000000004,-0.003213160786394178,99.70626321916279,5.1933783912714455,434.3657270820741,34.06362696701904,563.8846505893298,495.090329198249,608.4203913077224,656.5225061097842,661.1691980761535,666.29177350033,669.556060204217,677.266956974427,677.1650920369227,0.000103541105819,-0.4328070247094565,-0.9014865941111648,-0.9681476403758398,-0.2503800040632112,1.0,2.0,3.0
1647438159.0,2.000000000000001,-0.003005810688094906,99.74298031676747,7.169206092362518,402.47001119681494,38.63615807614166,779.5140692656636,719.244038048468,821.0528423942574,881.0621928460613,886.2330483166345,890.435301812789,892.1715526786901,896.2585873526239,896.1694555323076,0.0001553116587285,-0.4330692382217801,-0.9013606575095272,-0.9698720152693654,-0.2436150118472584,1.0,3.0,2.0
1647438163.0,2.000000000000001,-0.0018656403931970897,99.85313160958144,9.096689195635726,434.78286354103716,41.52769572350953,969.7623252946651,938.0651645991246,1000.9901956538614,1066.6012530548924,1071.864599038077,1074.1858867501653,1074.8580301021086,1076.4334784872137,1076.3825460184617,0.000207082211638,-0.4333314150633078,-0.9012346446510094,-0.9715491199698844,-0.2368381461795017,1.0,4.0,1.0
1647438167.0,2.0,0.0,100.0,11.0,512.0,43.077632,1141.0,1151.0,1161.0,1227.0,1232.0,1232.0,1232.0,1232.0,1232.0,0.0002588527645475,-0.4335935552643176,-0.9011085555210588,-0.9731788727376812,-0.2300497373548078,0.0,0.0,0.0
1647438171.0,2.0000000000000004,0.0023837603931970894,100.14686839041863,12.903310804364281,614.8171364589631,43.6253589964905,1299.5976747053355,1357.494835400876,1313.849804346139,1376.1187469451083,1380.5754009619236,1378.3341132498354,1377.981969897892,1377.1665215127869,1377.217453981539,0.000310623317457,-0.4338556587763951,-0.9009823901429485,-0.9747611942448652,-0.2232501157767322,1.0,1.0,4.0
1647438175.0,2.0,0.005078290688094905,100.25701968323256,14.830793907637485,723.9299888031852,43.51026880385836,1451.9259307343366,1556.995961951532,1472.3071576057428,1527.817807153939,1531.5269516833657,1527.6446981872114,1527.1884473213102,1526.1414126473767,1526.2305444676929,0.0003623938703665,-0.4341177255642532,-0.9008561485336712,-0.9762960070594476,-0.2164396142109361,1.0,2.0,3.0
1647438179.0,2.0,0.007876240786394179,100.29373678083722,16.806621608728555,820.034272917926,43.07175351298098,1604.3553494106707,1748.9496708017514,1649.1396086922778,1695.9574938902163,1698.790801923847,1694.3882264996705,1694.0039397957833,1693.1330430255734,1693.2349079630778,0.000414164423276,-0.434379755631937,-0.9007298306912782,-0.9777832367863016,-0.2096185627746332,1.0,3.0,2.0
1647438183.0,2.0,0.010570260589795634,100.22030258562792,18.85496620654642,883.8257046884445,42.64920521473574,1763.256512058003,1932.8022531013137,1857.1147065192083,1894.3981204176623,1896.3031014428852,1893.0211698747528,1892.8129548468376,1892.3497822691802,1892.4261809723084,0.0004659349761855,-0.4346417489441634,-0.9006034366327716,-0.979222810637592,-0.2027872952800899,1.0,4.0,1.0
1647438187.0,2.0,0.012953,100.0,21.0,896.0,42.582016,1935.0,2108.0,2109.0,2137.0,2138.0,2138.0,2138.0,2138.0,2138.0,0.000517705529095,-0.4349037054525564,-0.9004769663815039,-0.9806146585513088,-0.195946144219018,0.0,0.0,0.0
