time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647476795.0,1.0,0.269575,900.0,27.11111111111111,618.6666666666666,48.02400711111111,2666.222222222222,2698.0,2729.5555555555557,2764.0555555555557,2867.722222222222,2906.333333333333,2940.9444444444443,2941.3333333333335,2941.9444444444443,0.500207082211638,0.1157317548025355,0.993280504656326,0.3502073812111059,-0.9366721892664792,1.0,11.0,7.0
1647476799.0,1.0,0.265631,900.0,27.666666666666668,640.0,47.93412266666667,2718.3333333333335,2749.0,2781.3333333333335,2818.3333333333335,2918.3333333333335,2953.0,2986.6666666666665,2987.0,2987.6666666666665,0.5002588527645475,0.1160206834961844,0.99324679762941,0.3436596945879155,-0.9390942520938677,1.0,12.0,6.0
1647476803.0,1.0,0.261687,900.0,28.22222222222222,661.3333333333333,47.844238222222224,2770.4444444444443,2800.0,2833.1111111111113,2872.6111111111113,2968.9444444444443,2999.6666666666665,3032.3888888888887,3032.6666666666665,3033.3888888888887,0.500310623317457,0.1163096023437261,0.993213006561354,0.3370952584763019,-0.9414705447929824,1.0,13.0,5.0
1647476807.0,1.0,0.257743,900.0,28.77777777777778,682.6666666666666,47.75435377777777,2822.5555555555557,2851.0,2884.8888888888887,2926.8888888888887,3019.5555555555557,3046.333333333333,3078.1111111111113,3078.333333333333,3079.1111111111113,0.5003623938703665,0.1165985113785272,0.9931791314482556,0.3305143928176152,-0.9438009515466718,1.0,14.0,4.0
1647476811.0,1.0,0.253799,900.0,29.333333333333336,704.0,47.66446933333333,2874.666666666667,2902.0,2936.6666666666665,2981.1666666666665,3070.166666666667,3093.0,3123.8333333333335,3124.0,3124.8333333333335,0.500414164423276,0.1168874105472341,0.993145172296358,0.3239174179134031,-0.9460853589250358,1.0,15.0,3.0
1647476815.0,1.0,0.249855,900.0,29.88888888888889,725.3333333333333,47.574584888888886,2926.777777777778,2953.0,2988.4444444444443,3035.4444444444443,3120.777777777778,3139.6666666666665,3169.5555555555557,3169.6666666666665,3170.5555555555557,0.5004659349761855,0.1171762998109496,0.9931111291102394,0.3173046566125549,-0.9483236551367832,1.0,16.0,2.0
1647476819.0,1.0,0.245911,900.0,30.444444444444443,746.6666666666666,47.48470044444444,2978.8888888888887,3004.0,3040.222222222222,3089.722222222222,3171.3888888888887,3186.333333333333,3215.277777777778,3215.333333333333,3216.277777777778,0.500517705529095,0.1174651791741329,0.9930770018893744,0.3106764294474595,-0.9505157316876864,1.0,17.0,1.0
1647476823.0,1.0,0.241967,900.0,31.0,768.0,47.394816,3031.0,3055.0,3092.0,3144.0,3222.0,3233.0,3261.0,3261.0,3262.0,0.5005694760820045,0.1177540485689867,0.9930427906417792,0.3040330612369417,-0.9526614811541896,0.0,0.0,0.0
1647476827.0,1.0,0.264893,900.0,31.0,448.0,47.867903999999996,3033.0,3065.0,3093.5,3126.0,3210.5,3219.0,3242.0,3242.0,3243.5,0.500621246634914,0.1180429080288717,0.9930084953635026,0.2973748744415569,-0.9547607993894952,1.0,1.0,1.0
1647476831.0,1.0,0.287819,900.0,31.0,128.0,48.340992,3035.0,3075.0,3095.0,3108.0,3199.0,3205.0,3223.0,3223.0,3225.0,0.5006730171878235,0.1183317575004435,0.992974116060865,0.2907021935689989,-0.9568135840664952,0.0,0.0,0.0
1647476835.0,1.0,0.30291250000000003,900.0,31.0,512.0,49.899519999999995,3030.0,3073.0,3112.0,3136.0,3207.0,3222.5,3250.5,3251.0,3252.5,0.500724787740733,0.1186205969448116,0.9929396527385018,0.2840153451729457,-0.958819734729262,1.0,1.0,1.0
1647476839.0,1.0,0.318006,900.0,31.0,896.0,51.458048,3025.0,3071.0,3129.0,3164.0,3215.0,3240.0,3278.0,3279.0,3280.0,0.5007765582936425,0.1189094263664344,0.992905105395881,0.2773146533769205,-0.9607791541360784,0.0,0.0,0.0
1647476843.0,1.0,0.318898,900.0,31.0,960.0,50.460672,3036.5,3129.5,3166.0,3188.5,3245.0,3291.5,3339.5,3340.0,3342.0,0.500828328846552,0.1191982457264227,0.9928704740376476,0.2706004461026169,-0.96269174639085,1.0,1.0,1.0
1647476847.0,1.0,0.31979,900.0,31.0,1024.0,49.463296,3048.0,3188.0,3203.0,3213.0,3275.0,3343.0,3401.0,3401.0,3404.0,0.5008800993994615,0.1194870549858901,0.9928357586684712,0.263873050144535,-0.9645574184087848,0.0,0.0,0.0
1647476851.0,1.0,0.264228,900.0,31.0,640.0,50.335744,3052.0,3110.0,3133.0,3154.0,3199.0,3218.0,3341.0,3342.0,3343.0,0.500931869952371,0.1197758541492946,0.9928009592878156,0.2571327933864576,-0.9663760792596624,0.0,0.0,0.0
1647476855.0,1.0,0.2557882777777778,900.0,31.555555555555557,647.1111111111111,50.27339377777778,3101.6666666666665,3157.9444444444443,3185.3888888888887,3207.777777777778,3259.6111111111113,3279.8333333333335,3399.777777777778,3400.722222222222,3401.777777777778,0.5009836405052805,0.1200646431777509,0.99276607590036,0.250380003888156,-0.968147640421112,1.0,1.0,17.0
1647476859.0,1.0,0.24734855555555557,900.0,32.111111111111114,654.2222222222222,50.211043555555555,3151.3333333333335,3205.8888888888887,3237.777777777778,3261.5555555555557,3320.222222222222,3341.6666666666665,3458.5555555555557,3459.4444444444443,3460.5555555555557,0.50103541105819,0.1203534220179307,0.9927311085125587,0.2436150121235233,-0.9698720151999723,1.0,2.0,16.0
1647476863.0,1.0,0.23890883333333335,900.0,32.666666666666664,661.3333333333334,50.148693333333334,3201.0,3253.8333333333335,3290.1666666666665,3315.3333333333335,3380.8333333333335,3403.5,3517.3333333333335,3518.1666666666665,3519.3333333333335,0.5010871816110996,0.1206421907031842,0.9926960571203738,0.2368381460038315,-0.9715491200127082,1.0,3.0,15.0
1647476867.0,1.0,0.23046911111111112,900.0,33.22222222222222,668.4444444444445,50.08634311111111,3250.6666666666665,3301.777777777778,3342.5555555555557,3369.1111111111113,3441.4444444444443,3465.3333333333335,3576.1111111111113,3576.8888888888887,3578.1111111111113,0.5011389521640092,0.1209309491657386,0.992660921732025,0.2300497376320147,-0.9731788726721524,1.0,4.0,14.0
1647476871.0,1.0,0.2220293888888889,900.0,33.77777777777778,675.5555555555555,50.023992888888884,3300.3333333333335,3349.722222222222,3394.9444444444443,3422.8888888888887,3502.0555555555557,3527.1666666666665,3634.8888888888887,3635.6111111111113,3636.8888888888887,0.5011907227169187,0.121219697410051,0.99262570234697,0.2232501160543898,-0.974761194181273,1.0,5.0,13.0
1647476875.0,1.0,0.21358966666666668,900.0,34.333333333333336,682.6666666666666,49.96164266666666,3350.0,3397.6666666666665,3447.3333333333335,3476.6666666666665,3562.6666666666665,3589.0,3693.6666666666665,3694.3333333333335,3695.6666666666665,0.5012424932698282,0.1215084353972431,0.9925903989699448,0.2164396140344076,-0.9762960070985832,1.0,6.0,12.0
1647476879.0,1.0,0.20514994444444445,900.0,34.888888888888886,689.7777777777778,49.89929244444444,3399.6666666666665,3445.6111111111113,3499.722222222222,3530.4444444444443,3623.277777777778,3650.8333333333335,3752.4444444444443,3753.0555555555557,3754.4444444444443,0.5012942638227377,0.1217971630739959,0.9925550116074808,0.2096185630531516,-0.9777832367265926,1.0,7.0,11.0
1647476883.0,1.0,0.19671022222222223,900.0,35.44444444444444,696.8888888888889,49.83694222222222,3449.3333333333335,3493.5555555555557,3552.1111111111113,3584.222222222222,3683.8888888888887,3712.6666666666665,3811.222222222222,3811.777777777778,3813.222222222222,0.5013460343756472,0.1220858804736537,0.9925195402554916,0.2027872955590184,-0.9792228105798289,1.0,8.0,10.0
1647476887.0,1.0,0.1882705,900.0,36.0,704.0,49.774592,3499.0,3541.5,3604.5,3638.0,3744.5,3774.5,3870.0,3870.5,3872.0,0.5013978049285567,0.1223745875428984,0.9924839849205151,0.1959461440417086,-0.9806146585867386,1.0,9.0,9.0
1647476891.0,1.0,0.17983077777777778,900.0,36.55555555555556,711.1111111111111,49.71224177777778,3548.6666666666665,3589.4444444444443,3656.8888888888887,3691.777777777778,3805.1111111111113,3836.3333333333335,3928.777777777778,3929.222222222222,3930.777777777778,0.5014495754814662,0.1226632842428586,0.9924483456073449,0.1890954432991713,-0.9819587126368856,1.0,10.0,8.0
1647476895.0,1.0,0.17139105555555556,900.0,37.111111111111114,718.2222222222222,49.649891555555556,3598.333333333333,3637.3888888888887,3709.277777777778,3745.5555555555557,3865.722222222222,3898.166666666667,3987.5555555555557,3987.9444444444443,3989.5555555555557,0.5015013460343757,0.1229519705779906,0.9924126223154304,0.1822355253971463,-0.983254907581562,1.0,11.0,7.0
1647476899.0,1.0,0.16295133333333334,900.0,37.666666666666664,725.3333333333334,49.587541333333334,3648.0,3685.333333333333,3761.6666666666665,3799.3333333333335,3926.3333333333335,3960.0,4046.3333333333335,4046.6666666666665,4048.3333333333335,0.5015531165872852,0.1232406464949833,0.9923768150513688,0.1753667265085521,-0.9845031799002352,1.0,12.0,6.0
1647476903.0,1.0,0.1545116111111111,900.0,38.22222222222222,732.4444444444445,49.52519111111111,3697.6666666666665,3733.277777777778,3814.0555555555557,3853.1111111111113,3986.9444444444443,4021.8333333333335,4105.111111111111,4105.388888888889,4107.111111111111,0.5016048871401947,0.1235293119982928,0.9923409238146074,0.1684893795763782,-0.9857034690869092,1.0,13.0,5.0
1647476907.0,1.0,0.1460718888888889,900.0,38.77777777777778,739.5555555555555,49.462840888888884,3747.333333333333,3781.222222222222,3866.4444444444443,3906.8888888888887,4047.5555555555557,4083.666666666667,4163.888888888889,4164.111111111111,4165.888888888889,0.5016566576931042,0.1238179670490516,0.9923049486099724,0.161603821168119,-0.9868557163962028,1.0,14.0,4.0
