time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647463095.0,1.4,0.13947072222222223,1000.0,38.22222222222222,824.8888888888889,50.58673777777778,3774.777777777778,3898.1666666666665,4034.3333333333335,4098.222222222222,4169.166666666667,4237.166666666667,4275.666666666667,4276.222222222223,4277.5,0.3228929384965831,-0.7709302707384705,0.6369195535223491,-0.7604059655622968,-0.6494480483743647,1.0,13.0,5.0
1647463099.0,1.3999999999999997,0.13529777777777777,999.9999999999999,38.77777777777777,839.1111111111111,50.72167822222222,3832.2222222222217,3961.333333333333,4105.666666666666,4164.777777777777,4232.333333333333,4300.333333333333,4338.333333333333,4338.777777777777,4340.0,0.3229447090494926,-0.7707449657318514,0.6371437811036119,-0.7649214011461163,-0.6441236294910024,1.0,14.0,4.0
1647463103.0,1.3999999999999997,0.13112483333333333,999.9999999999999,39.33333333333333,853.3333333333333,50.85661866666666,3889.6666666666665,4024.4999999999995,4177.0,4231.333333333333,4295.5,4363.5,4401.0,4401.333333333333,4402.5,0.3229964796024021,-0.7705595955264616,0.6373679547499198,-0.7693995549406925,-0.6387678176435193,1.0,15.0,3.0
1647463107.0,1.4,0.1269518888888889,999.9999999999999,39.888888888888886,867.5555555555555,50.99155911111111,3947.111111111111,4087.6666666666665,4248.333333333333,4297.888888888889,4358.666666666666,4426.666666666666,4463.666666666666,4463.888888888889,4465.0,0.3230482501553116,-0.7703741601008935,0.637592074487162,-0.7738402095869462,-0.6333808727980592,1.0,16.0,2.0
1647463111.0,1.4,0.12277894444444444,1000.0,40.44444444444444,881.7777777777777,51.126499555555554,4004.5555555555557,4150.833333333333,4319.666666666667,4364.444444444444,4421.833333333333,4489.833333333333,4526.333333333333,4526.444444444444,4527.5,0.3231000207082211,-0.7701886594986627,0.6378161402627351,-0.7782431483536946,-0.6279630578629044,1.0,17.0,1.0
1647463115.0,1.4,0.118606,1000.0,41.0,896.0,51.26144,4062.0,4214.0,4391.0,4431.0,4485.0,4553.0,4589.0,4589.0,4590.0,0.3231517912611307,-0.7700030937169057,0.6380401520800977,-0.7826081566479172,-0.6225146368947072,0.0,0.0,0.0
1647463119.0,1.4,0.11880742857142856,1000.0,40.99999999999999,914.2857142857142,51.22925714285714,4050.2857142857138,4190.714285714285,4357.142857142857,4397.857142857143,4481.857142857143,4546.428571428572,4610.142857142857,4610.285714285714,4611.714285714285,0.3232035618140402,-0.7698174627806026,0.6382641099090842,-0.7869350220126009,-0.6170358750753698,1.0,1.0,6.0
1647463123.0,1.3999999999999997,0.11900885714285714,999.9999999999999,40.99999999999999,932.5714285714284,51.19707428571429,4038.571428571428,4167.428571428571,4323.285714285714,4364.714285714285,4478.714285714285,4539.857142857142,4631.285714285714,4631.5714285714275,4633.428571428571,0.3232553323669497,-0.7696317667240432,0.6384880137083452,-0.7912235327004602,-0.6115270405313274,1.0,2.0,5.0
1647463127.0,1.4,0.1192102857142857,1000.0,41.0,950.8571428571429,51.16489142857142,4026.8571428571427,4144.142857142857,4289.428571428571,4331.571428571428,4475.571428571428,4533.285714285715,4652.428571428572,4652.857142857143,4655.142857142857,0.3233071029198592,-0.7694460055164875,0.6387118635149356,-0.7954734808396982,-0.605988400285661,1.0,3.0,4.0
1647463131.0,1.4,0.11941171428571427,1000.0,41.0,969.1428571428571,51.13270857142857,4015.142857142857,4120.857142857143,4255.571428571428,4298.428571428572,4472.428571428572,4526.714285714285,4673.571428571428,4674.142857142857,4676.857142857143,0.3233588734727687,-0.7692601792108154,0.6389356592651128,-0.7996846584395618,-0.6004202253891864,1.0,4.0,3.0
