time,cpu_limit,cpu_usage,n,ram_limit_mb,ram_usage_mb,min_ms,lat50_ms,lat75_ms,lat95_ms,lat99_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647851567.0,2.5,0.0147377,550.0,2304.0,1603.424256,49576.784,54664.071,56148.269,57489.108,58022.518,0.6447116489239488,0.7859018630247052,-0.6183512445967078,0.0,0.0,0.0
1647851636.0,1.0,0.00533227,200.0,3328.0,756.514816,57308.456,58101.856,58287.472,58525.627,58742.667,0.6447882361951444,0.782789205912646,-0.6222869588113261,0.0,0.0,0.0
1647851705.0,1.0,0.005330955,225.0,3328.0,783.433728,62170.965500000006,63030.7375,63232.109500000006,63493.56449999999,63750.427,0.6448648234663399,0.7796568393485795,-0.6262070047971223,1.0,1.0,1.0
1647851774.0,1.0,0.00532964,250.0,3328.0,810.35264,67033.475,67959.619,68176.747,68461.502,68758.187,0.6449414107375354,0.7765048422189048,-0.6301112838305578,0.0,0.0,0.0
1647851843.0,1.75,0.01010896,425.0,2816.0,1247.82592,60946.705500000004,63985.348,64792.048,65855.6875,66251.3995,0.6450179980087309,0.7733332938586133,-0.6339996976417164,1.0,1.0,1.0
1647851912.0,2.5,0.01488828,600.0,2304.0,1685.2992,54859.936,60011.077,61407.349,63249.873,63744.612,0.6450945852799265,0.7701422741592645,-0.6378721482811397,0.0,0.0,0.0
1647851981.0,2.5,0.01480454499999995,600.0,2304.0,1704.845312,54976.034,60452.522,61688.9865,63233.8305,63894.772,0.645171172551122,0.7669318634475478,-0.6417285382690034,1.0,1.0,1.0
1647852050.0,2.5,0.0147208099999999,600.0,2304.0,1724.391424,55092.132,60893.967,61970.624,63217.788,64044.932,0.6452477598223175,0.7637021425379387,-0.6455687705294937,0.0,0.0,0.0
1647852119.0,1.0,0.00541005,250.0,3328.0,808.374272,72034.518,72783.585,72983.853,73265.899,73583.895,0.645324347093513,0.7604531927873678,-0.6493927483268491,0.0,0.0,0.0
1647852188.0,2.5,0.01467547,600.0,2304.0,1729.040384,54775.723,59906.989,61011.349,62422.517,62999.937,0.6454009343647086,0.7571850959712718,-0.6532003754124579,0.0,0.0,0.0
1647852257.0,1.0,0.00519395,300.0,3328.0,901.320704,77620.227,78487.114,78814.326,79203.24,79410.226,0.6454775216359041,0.7538979343943183,-0.6569915558939705,0.0,0.0,0.0
1647852326.0,1.0,0.00546963,300.0,3328.0,922.845184,75294.78,76361.04149999999,76683.70999999999,77096.6165,77482.693,0.6455541089070996,0.7505917907935609,-0.6607661943481336,1.0,1.0,1.0
1647852395.0,1.0,0.00574531,300.0,3328.0,944.369664,72969.333,74234.969,74553.094,74989.993,75555.16,0.6456306961782952,0.7472667484510239,-0.6645241956914993,0.0,0.0,0.0
