,real,imaginary,key_subcarriers_226_17,key_antennas_226_17,key_user_position
0,0.3984375,-0.296875,0,17,[ 732 3404  400]
1,0.38671875,-0.30859375,1,17,[ 732 3404  400]
2,0.36328125,-0.33203125,2,17,[ 732 3404  400]
3,0.37109375,-0.359375,3,17,[ 732 3404  400]
4,0.34765625,-0.34765625,4,17,[ 732 3404  400]
5,0.33203125,-0.375,5,17,[ 732 3404  400]
6,0.3359375,-0.40234375,6,17,[ 732 3404  400]
7,0.30859375,-0.41796875,7,17,[ 732 3404  400]
8,0.31640625,-0.4375,8,17,[ 732 3404  400]
9,0.28125,-0.42578125,9,17,[ 732 3404  400]
10,0.29296875,-0.44921875,10,17,[ 732 3404  400]
11,0.2578125,-0.44921875,11,17,[ 732 3404  400]
12,0.265625,-0.4765625,12,17,[ 732 3404  400]
13,0.25390625,-0.4765625,13,17,[ 732 3404  400]
14,0.23828125,-0.48046875,14,17,[ 732 3404  400]
15,0.23828125,-0.4921875,15,17,[ 732 3404  400]
16,0.22265625,-0.46484375,16,17,[ 732 3404  400]
17,0.2265625,-0.50390625,17,17,[ 732 3404  400]
18,0.19140625,-0.50390625,18,17,[ 732 3404  400]
19,0.23046875,-0.5078125,19,17,[ 732 3404  400]
20,0.21484375,-0.50390625,20,17,[ 732 3404  400]
21,0.1875,-0.51953125,21,17,[ 732 3404  400]
22,0.19921875,-0.5078125,22,17,[ 732 3404  400]
23,0.19921875,-0.5078125,23,17,[ 732 3404  400]
24,0.203125,-0.5234375,24,17,[ 732 3404  400]
25,0.17578125,-0.53125,25,17,[ 732 3404  400]
26,0.17578125,-0.53125,26,17,[ 732 3404  400]
27,0.17578125,-0.53125,27,17,[ 732 3404  400]
28,0.19140625,-0.546875,28,17,[ 732 3404  400]
29,0.171875,-0.515625,29,17,[ 732 3404  400]
30,0.1640625,-0.54296875,30,17,[ 732 3404  400]
31,0.15625,-0.53125,31,17,[ 732 3404  400]
32,0.15625,-0.54296875,32,17,[ 732 3404  400]
33,0.17578125,-0.55078125,33,17,[ 732 3404  400]
34,0.1484375,-0.53515625,34,17,[ 732 3404  400]
35,0.16015625,-0.55859375,35,17,[ 732 3404  400]
36,0.13671875,-0.55859375,36,17,[ 732 3404  400]
37,0.15625,-0.55078125,37,17,[ 732 3404  400]
38,0.1484375,-0.55859375,38,17,[ 732 3404  400]
39,0.1328125,-0.55078125,39,17,[ 732 3404  400]
40,0.1484375,-0.578125,40,17,[ 732 3404  400]
41,0.10546875,-0.55859375,41,17,[ 732 3404  400]
42,0.1171875,-0.5703125,42,17,[ 732 3404  400]
43,0.109375,-0.5625,43,17,[ 732 3404  400]
44,0.1328125,-0.5625,44,17,[ 732 3404  400]
45,0.1171875,-0.55859375,45,17,[ 732 3404  400]
46,0.10546875,-0.55859375,46,17,[ 732 3404  400]
47,0.12109375,-0.57421875,47,17,[ 732 3404  400]
48,0.1171875,-0.546875,48,17,[ 732 3404  400]
49,0.12890625,-0.55859375,49,17,[ 732 3404  400]
50,0.09765625,-0.57421875,50,17,[ 732 3404  400]
51,0.09375,-0.55859375,51,17,[ 732 3404  400]
52,0.12109375,-0.5625,52,17,[ 732 3404  400]
53,0.13671875,-0.55859375,53,17,[ 732 3404  400]
54,0.12109375,-0.53125,54,17,[ 732 3404  400]
55,0.1328125,-0.54296875,55,17,[ 732 3404  400]
56,0.13671875,-0.546875,56,17,[ 732 3404  400]
57,0.12109375,-0.54296875,57,17,[ 732 3404  400]
58,0.1171875,-0.53515625,58,17,[ 732 3404  400]
59,0.10546875,-0.53515625,59,17,[ 732 3404  400]
60,0.1171875,-0.546875,60,17,[ 732 3404  400]
61,0.12890625,-0.53515625,61,17,[ 732 3404  400]
62,0.12890625,-0.5234375,62,17,[ 732 3404  400]
63,0.1484375,-0.53515625,63,17,[ 732 3404  400]
64,0.12109375,-0.54296875,64,17,[ 732 3404  400]
65,0.1484375,-0.53515625,65,17,[ 732 3404  400]
66,0.13671875,-0.5234375,66,17,[ 732 3404  400]
67,0.14453125,-0.51953125,67,17,[ 732 3404  400]
68,0.1328125,-0.53125,68,17,[ 732 3404  400]
69,0.1484375,-0.5234375,69,17,[ 732 3404  400]
70,0.14453125,-0.5078125,70,17,[ 732 3404  400]
71,0.12109375,-0.5078125,71,17,[ 732 3404  400]
