,real,imaginary,key_subcarriers_26_25,key_antennas_26_25,key_user_position
0,0.19140625,-0.48046875,0,25,[ 732 1780  400]
1,0.1875,-0.51953125,1,25,[ 732 1780  400]
2,0.16015625,-0.53515625,2,25,[ 732 1780  400]
3,0.1640625,-0.53125,3,25,[ 732 1780  400]
4,0.1484375,-0.546875,4,25,[ 732 1780  400]
5,0.12890625,-0.55859375,5,25,[ 732 1780  400]
6,0.12890625,-0.578125,6,25,[ 732 1780  400]
7,0.12109375,-0.5859375,7,25,[ 732 1780  400]
8,0.10546875,-0.58984375,8,25,[ 732 1780  400]
9,0.09375,-0.6015625,9,25,[ 732 1780  400]
10,0.09765625,-0.6171875,10,25,[ 732 1780  400]
11,0.09375,-0.61328125,11,25,[ 732 1780  400]
12,0.09765625,-0.6171875,12,25,[ 732 1780  400]
13,0.09375,-0.625,13,25,[ 732 1780  400]
14,0.0703125,-0.63671875,14,25,[ 732 1780  400]
15,0.08203125,-0.63671875,15,25,[ 732 1780  400]
16,0.078125,-0.65234375,16,25,[ 732 1780  400]
17,0.06640625,-0.65234375,17,25,[ 732 1780  400]
18,0.078125,-0.6640625,18,25,[ 732 1780  400]
19,0.0625,-0.66796875,19,25,[ 732 1780  400]
20,0.05078125,-0.6796875,20,25,[ 732 1780  400]
21,0.0546875,-0.68359375,21,25,[ 732 1780  400]
22,0.0546875,-0.68359375,22,25,[ 732 1780  400]
23,0.0546875,-0.6953125,23,25,[ 732 1780  400]
24,0.06640625,-0.68359375,24,25,[ 732 1780  400]
25,0.0625,-0.703125,25,25,[ 732 1780  400]
26,0.0625,-0.7109375,26,25,[ 732 1780  400]
27,0.0546875,-0.71875,27,25,[ 732 1780  400]
28,0.04296875,-0.70703125,28,25,[ 732 1780  400]
29,0.0546875,-0.73046875,29,25,[ 732 1780  400]
30,0.03125,-0.70703125,30,25,[ 732 1780  400]
31,0.05078125,-0.74609375,31,25,[ 732 1780  400]
