,real,imaginary,key_subcarriers_5_22,key_antennas_5_22,key_user_position
0,0.296875,0.25390625,0,22,[-812 3404  400]
1,0.2890625,0.23046875,1,22,[-812 3404  400]
2,0.29296875,0.23828125,2,22,[-812 3404  400]
3,0.30859375,0.2421875,3,22,[-812 3404  400]
4,0.32421875,0.21484375,4,22,[-812 3404  400]
5,0.30859375,0.22265625,5,22,[-812 3404  400]
6,0.31640625,0.25,6,22,[-812 3404  400]
7,0.32421875,0.23828125,7,22,[-812 3404  400]
8,0.35546875,0.2421875,8,22,[-812 3404  400]
9,0.34765625,0.25,9,22,[-812 3404  400]
10,0.359375,0.23828125,10,22,[-812 3404  400]
11,0.359375,0.23828125,11,22,[-812 3404  400]
12,0.3828125,0.23828125,12,22,[-812 3404  400]
13,0.3828125,0.28125,13,22,[-812 3404  400]
14,0.375,0.25390625,14,22,[-812 3404  400]
15,0.41015625,0.265625,15,22,[-812 3404  400]
16,0.38671875,0.25390625,16,22,[-812 3404  400]
17,0.41015625,0.2890625,17,22,[-812 3404  400]
18,0.42578125,0.26953125,18,22,[-812 3404  400]
19,0.4296875,0.2890625,19,22,[-812 3404  400]
20,0.4296875,0.30859375,20,22,[-812 3404  400]
21,0.44140625,0.296875,21,22,[-812 3404  400]
22,0.42578125,0.3046875,22,22,[-812 3404  400]
23,0.46875,0.32421875,23,22,[-812 3404  400]
24,0.44921875,0.3046875,24,22,[-812 3404  400]
25,0.46875,0.34765625,25,22,[-812 3404  400]
26,0.48046875,0.3046875,26,22,[-812 3404  400]
27,0.46875,0.31640625,27,22,[-812 3404  400]
28,0.484375,0.34375,28,22,[-812 3404  400]
29,0.4921875,0.32421875,29,22,[-812 3404  400]
30,0.50390625,0.32421875,30,22,[-812 3404  400]
31,0.484375,0.36328125,31,22,[-812 3404  400]
32,0.515625,0.359375,32,22,[-812 3404  400]
33,0.515625,0.359375,33,22,[-812 3404  400]
34,0.5234375,0.359375,34,22,[-812 3404  400]
35,0.51953125,0.36328125,35,22,[-812 3404  400]
36,0.53515625,0.390625,36,22,[-812 3404  400]
37,0.546875,0.3828125,37,22,[-812 3404  400]
38,0.53515625,0.40234375,38,22,[-812 3404  400]
39,0.55078125,0.375,39,22,[-812 3404  400]
40,0.578125,0.40234375,40,22,[-812 3404  400]
41,0.55859375,0.390625,41,22,[-812 3404  400]
42,0.578125,0.42578125,42,22,[-812 3404  400]
43,0.5859375,0.41796875,43,22,[-812 3404  400]
44,0.578125,0.4140625,44,22,[-812 3404  400]
45,0.58984375,0.4375,45,22,[-812 3404  400]
46,0.59765625,0.4296875,46,22,[-812 3404  400]
47,0.57421875,0.4296875,47,22,[-812 3404  400]
48,0.61328125,0.4375,48,22,[-812 3404  400]
49,0.6171875,0.41796875,49,22,[-812 3404  400]
50,0.61328125,0.45703125,50,22,[-812 3404  400]
51,0.62890625,0.4296875,51,22,[-812 3404  400]
52,0.61328125,0.4375,52,22,[-812 3404  400]
53,0.61328125,0.44921875,53,22,[-812 3404  400]
54,0.62890625,0.44140625,54,22,[-812 3404  400]
55,0.6171875,0.453125,55,22,[-812 3404  400]
56,0.625,0.4375,56,22,[-812 3404  400]
57,0.640625,0.46484375,57,22,[-812 3404  400]
58,0.62890625,0.44140625,58,22,[-812 3404  400]
59,0.6171875,0.44140625,59,22,[-812 3404  400]
60,0.62890625,0.44140625,60,22,[-812 3404  400]
61,0.62890625,0.46484375,61,22,[-812 3404  400]
62,0.64453125,0.48046875,62,22,[-812 3404  400]
63,0.62890625,0.46484375,63,22,[-812 3404  400]
64,0.63671875,0.4375,64,22,[-812 3404  400]
65,0.62890625,0.4765625,65,22,[-812 3404  400]
66,0.625,0.48046875,66,22,[-812 3404  400]
67,0.6171875,0.4765625,67,22,[-812 3404  400]
68,0.6171875,0.453125,68,22,[-812 3404  400]
69,0.625,0.45703125,69,22,[-812 3404  400]
70,0.6171875,0.484375,70,22,[-812 3404  400]
71,0.59765625,0.484375,71,22,[-812 3404  400]
72,0.6015625,0.48046875,72,22,[-812 3404  400]
73,0.609375,0.49609375,73,22,[-812 3404  400]
74,0.59765625,0.484375,74,22,[-812 3404  400]
75,0.58984375,0.4921875,75,22,[-812 3404  400]
76,0.6015625,0.4921875,76,22,[-812 3404  400]
77,0.5859375,0.484375,77,22,[-812 3404  400]
78,0.578125,0.4921875,78,22,[-812 3404  400]
79,0.57421875,0.49609375,79,22,[-812 3404  400]
80,0.5703125,0.4921875,80,22,[-812 3404  400]
81,0.5625,0.4765625,81,22,[-812 3404  400]
82,0.546875,0.4921875,82,22,[-812 3404  400]
83,0.55859375,0.4921875,83,22,[-812 3404  400]
84,0.54296875,0.5078125,84,22,[-812 3404  400]
85,0.5625,0.49609375,85,22,[-812 3404  400]
86,0.53515625,0.4921875,86,22,[-812 3404  400]
87,0.55078125,0.5078125,87,22,[-812 3404  400]
88,0.5234375,0.4921875,88,22,[-812 3404  400]
89,0.53515625,0.48046875,89,22,[-812 3404  400]
90,0.54296875,0.5078125,90,22,[-812 3404  400]
91,0.53125,0.484375,91,22,[-812 3404  400]
92,0.50390625,0.50390625,92,22,[-812 3404  400]
93,0.53515625,0.48046875,93,22,[-812 3404  400]
94,0.515625,0.4921875,94,22,[-812 3404  400]
95,0.49609375,0.46484375,95,22,[-812 3404  400]
96,0.484375,0.44140625,96,22,[-812 3404  400]
97,0.515625,0.4375,97,22,[-812 3404  400]
98,0.4921875,0.44921875,98,22,[-812 3404  400]
99,0.50390625,0.42578125,99,22,[-812 3404  400]
