,real,imaginary,key_subcarriers_88_6,key_antennas_88_6,key_user_position
0,-0.27734375,0.2109375,0,6,[-812 3404  400]
1,-0.26953125,0.23828125,1,6,[-812 3404  400]
2,-0.265625,0.265625,2,6,[-812 3404  400]
3,-0.27734375,0.2890625,3,6,[-812 3404  400]
4,-0.27734375,0.30859375,4,6,[-812 3404  400]
5,-0.2578125,0.31640625,5,6,[-812 3404  400]
6,-0.265625,0.35546875,6,6,[-812 3404  400]
7,-0.23046875,0.35546875,7,6,[-812 3404  400]
8,-0.23046875,0.375,8,6,[-812 3404  400]
9,-0.23828125,0.390625,9,6,[-812 3404  400]
10,-0.2265625,0.40234375,10,6,[-812 3404  400]
11,-0.19921875,0.41796875,11,6,[-812 3404  400]
12,-0.19140625,0.42578125,12,6,[-812 3404  400]
13,-0.1875,0.453125,13,6,[-812 3404  400]
14,-0.18359375,0.46875,14,6,[-812 3404  400]
15,-0.1640625,0.484375,15,6,[-812 3404  400]
16,-0.171875,0.48046875,16,6,[-812 3404  400]
17,-0.1484375,0.48046875,17,6,[-812 3404  400]
18,-0.1484375,0.50390625,18,6,[-812 3404  400]
19,-0.14453125,0.5078125,19,6,[-812 3404  400]
20,-0.1171875,0.515625,20,6,[-812 3404  400]
21,-0.12109375,0.51953125,21,6,[-812 3404  400]
22,-0.1171875,0.5234375,22,6,[-812 3404  400]
23,-0.109375,0.53125,23,6,[-812 3404  400]
24,-0.1171875,0.55859375,24,6,[-812 3404  400]
25,-0.10546875,0.546875,25,6,[-812 3404  400]
26,-0.09765625,0.55078125,26,6,[-812 3404  400]
27,-0.08984375,0.5625,27,6,[-812 3404  400]
28,-0.078125,0.57421875,28,6,[-812 3404  400]
29,-0.06640625,0.5625,29,6,[-812 3404  400]
30,-0.06640625,0.57421875,30,6,[-812 3404  400]
31,-0.0703125,0.58984375,31,6,[-812 3404  400]
32,-0.0546875,0.59765625,32,6,[-812 3404  400]
33,-0.0625,0.6015625,33,6,[-812 3404  400]
34,-0.06640625,0.609375,34,6,[-812 3404  400]
35,-0.05078125,0.6015625,35,6,[-812 3404  400]
36,-0.05078125,0.625,36,6,[-812 3404  400]
37,-0.04296875,0.62890625,37,6,[-812 3404  400]
38,-0.0390625,0.63671875,38,6,[-812 3404  400]
39,-0.02734375,0.63671875,39,6,[-812 3404  400]
40,-0.02734375,0.64453125,40,6,[-812 3404  400]
41,-0.00390625,0.64453125,41,6,[-812 3404  400]
42,-0.02734375,0.64453125,42,6,[-812 3404  400]
43,-0.0234375,0.65234375,43,6,[-812 3404  400]
44,-0.015625,0.66796875,44,6,[-812 3404  400]
45,-0.0234375,0.6640625,45,6,[-812 3404  400]
46,-0.00390625,0.66796875,46,6,[-812 3404  400]
47,-0.015625,0.66796875,47,6,[-812 3404  400]
48,-0.01171875,0.68359375,48,6,[-812 3404  400]
49,0.0,0.68359375,49,6,[-812 3404  400]
50,0.015625,0.69140625,50,6,[-812 3404  400]
51,0.01171875,0.68359375,51,6,[-812 3404  400]
52,-0.00390625,0.703125,52,6,[-812 3404  400]
53,0.0,0.70703125,53,6,[-812 3404  400]
54,0.015625,0.7109375,54,6,[-812 3404  400]
55,0.03125,0.70703125,55,6,[-812 3404  400]
56,0.02734375,0.703125,56,6,[-812 3404  400]
57,0.04296875,0.70703125,57,6,[-812 3404  400]
58,0.0390625,0.7109375,58,6,[-812 3404  400]
59,0.03125,0.71875,59,6,[-812 3404  400]
60,0.0390625,0.7109375,60,6,[-812 3404  400]
61,0.04296875,0.71875,61,6,[-812 3404  400]
62,0.02734375,0.7109375,62,6,[-812 3404  400]
63,0.04296875,0.71875,63,6,[-812 3404  400]
64,0.0390625,0.72265625,64,6,[-812 3404  400]
65,0.04296875,0.71875,65,6,[-812 3404  400]
66,0.03125,0.71875,66,6,[-812 3404  400]
67,0.04296875,0.71875,67,6,[-812 3404  400]
68,0.02734375,0.7109375,68,6,[-812 3404  400]
69,0.05078125,0.7109375,69,6,[-812 3404  400]
70,0.02734375,0.7109375,70,6,[-812 3404  400]
71,0.05078125,0.7109375,71,6,[-812 3404  400]
72,0.0390625,0.7109375,72,6,[-812 3404  400]
73,0.0390625,0.72265625,73,6,[-812 3404  400]
74,0.0234375,0.70703125,74,6,[-812 3404  400]
75,0.03125,0.71875,75,6,[-812 3404  400]
76,0.03125,0.70703125,76,6,[-812 3404  400]
77,0.0390625,0.7109375,77,6,[-812 3404  400]
78,0.0234375,0.71875,78,6,[-812 3404  400]
79,0.03125,0.71875,79,6,[-812 3404  400]
80,0.0390625,0.72265625,80,6,[-812 3404  400]
81,0.02734375,0.7109375,81,6,[-812 3404  400]
82,0.0234375,0.71875,82,6,[-812 3404  400]
83,0.02734375,0.703125,83,6,[-812 3404  400]
84,0.01171875,0.71875,84,6,[-812 3404  400]
85,0.0234375,0.6953125,85,6,[-812 3404  400]
86,0.0390625,0.72265625,86,6,[-812 3404  400]
87,0.03125,0.71875,87,6,[-812 3404  400]
88,0.02734375,0.7109375,88,6,[-812 3404  400]
89,0.0234375,0.70703125,89,6,[-812 3404  400]
90,0.0390625,0.72265625,90,6,[-812 3404  400]
91,0.0390625,0.7109375,91,6,[-812 3404  400]
92,0.05078125,0.7109375,92,6,[-812 3404  400]
93,0.02734375,0.703125,93,6,[-812 3404  400]
94,0.04296875,0.6953125,94,6,[-812 3404  400]
95,0.0390625,0.703125,95,6,[-812 3404  400]
96,0.0625,0.703125,96,6,[-812 3404  400]
97,0.0546875,0.6953125,97,6,[-812 3404  400]
98,0.0703125,0.6796875,98,6,[-812 3404  400]
99,0.0703125,0.66796875,99,6,[-812 3404  400]
