,real,imaginary,key_subcarriers_38_31,key_antennas_38_31,key_user_position
0,-0.1875,0.30859375,0,31,[ 732 3404  400]
1,-0.18359375,0.32421875,1,31,[ 732 3404  400]
2,-0.19140625,0.37109375,2,31,[ 732 3404  400]
3,-0.18359375,0.3828125,3,31,[ 732 3404  400]
4,-0.14453125,0.38671875,4,31,[ 732 3404  400]
5,-0.13671875,0.40234375,5,31,[ 732 3404  400]
6,-0.12890625,0.4140625,6,31,[ 732 3404  400]
7,-0.109375,0.4296875,7,31,[ 732 3404  400]
8,-0.08984375,0.44140625,8,31,[ 732 3404  400]
9,-0.06640625,0.453125,9,31,[ 732 3404  400]
10,-0.0546875,0.4765625,10,31,[ 732 3404  400]
11,-0.0546875,0.484375,11,31,[ 732 3404  400]
12,-0.0390625,0.48046875,12,31,[ 732 3404  400]
13,-0.0234375,0.49609375,13,31,[ 732 3404  400]
14,0.01171875,0.49609375,14,31,[ 732 3404  400]
15,0.0,0.49609375,15,31,[ 732 3404  400]
16,0.03125,0.51953125,16,31,[ 732 3404  400]
17,0.04296875,0.49609375,17,31,[ 732 3404  400]
18,0.0546875,0.51953125,18,31,[ 732 3404  400]
19,0.06640625,0.51953125,19,31,[ 732 3404  400]
20,0.08203125,0.515625,20,31,[ 732 3404  400]
21,0.09765625,0.53125,21,31,[ 732 3404  400]
22,0.08984375,0.53125,22,31,[ 732 3404  400]
23,0.12109375,0.49609375,23,31,[ 732 3404  400]
24,0.109375,0.53125,24,31,[ 732 3404  400]
25,0.1328125,0.51953125,25,31,[ 732 3404  400]
26,0.1640625,0.54296875,26,31,[ 732 3404  400]
27,0.13671875,0.546875,27,31,[ 732 3404  400]
28,0.16015625,0.53515625,28,31,[ 732 3404  400]
29,0.19921875,0.54296875,29,31,[ 732 3404  400]
30,0.19140625,0.5234375,30,31,[ 732 3404  400]
31,0.2109375,0.53125,31,31,[ 732 3404  400]
32,0.2109375,0.53125,32,31,[ 732 3404  400]
33,0.25,0.546875,33,31,[ 732 3404  400]
34,0.2421875,0.54296875,34,31,[ 732 3404  400]
35,0.25,0.546875,35,31,[ 732 3404  400]
36,0.25390625,0.54296875,36,31,[ 732 3404  400]
37,0.296875,0.55078125,37,31,[ 732 3404  400]
38,0.29296875,0.546875,38,31,[ 732 3404  400]
39,0.296875,0.53125,39,31,[ 732 3404  400]
40,0.296875,0.49609375,40,31,[ 732 3404  400]
41,0.31640625,0.5234375,41,31,[ 732 3404  400]
42,0.34375,0.51953125,42,31,[ 732 3404  400]
43,0.3203125,0.51953125,43,31,[ 732 3404  400]
44,0.34375,0.5078125,44,31,[ 732 3404  400]
45,0.35546875,0.4765625,45,31,[ 732 3404  400]
46,0.359375,0.48046875,46,31,[ 732 3404  400]
47,0.34765625,0.48046875,47,31,[ 732 3404  400]
48,0.375,0.46484375,48,31,[ 732 3404  400]
49,0.36328125,0.453125,49,31,[ 732 3404  400]
50,0.375,0.453125,50,31,[ 732 3404  400]
51,0.38671875,0.44140625,51,31,[ 732 3404  400]
52,0.359375,0.4375,52,31,[ 732 3404  400]
53,0.375,0.4296875,53,31,[ 732 3404  400]
54,0.375,0.4296875,54,31,[ 732 3404  400]
55,0.375,0.41796875,55,31,[ 732 3404  400]
56,0.359375,0.4140625,56,31,[ 732 3404  400]
57,0.36328125,0.3984375,57,31,[ 732 3404  400]
58,0.3984375,0.41796875,58,31,[ 732 3404  400]
59,0.37109375,0.390625,59,31,[ 732 3404  400]
60,0.36328125,0.41015625,60,31,[ 732 3404  400]
61,0.359375,0.390625,61,31,[ 732 3404  400]
62,0.38671875,0.41015625,62,31,[ 732 3404  400]
63,0.37109375,0.3828125,63,31,[ 732 3404  400]
64,0.359375,0.390625,64,31,[ 732 3404  400]
65,0.359375,0.37109375,65,31,[ 732 3404  400]
66,0.34765625,0.3828125,66,31,[ 732 3404  400]
67,0.3828125,0.37109375,67,31,[ 732 3404  400]
68,0.34375,0.3984375,68,31,[ 732 3404  400]
69,0.3359375,0.3828125,69,31,[ 732 3404  400]
70,0.34375,0.35546875,70,31,[ 732 3404  400]
71,0.34765625,0.3828125,71,31,[ 732 3404  400]
72,0.31640625,0.34765625,72,31,[ 732 3404  400]
73,0.3359375,0.34765625,73,31,[ 732 3404  400]
74,0.33203125,0.33203125,74,31,[ 732 3404  400]
