,real,imaginary,key_subcarriers_210_29,key_antennas_210_29,key_user_position
0,0.19140625,0.05078125,0,29,[ 732 3404  400]
1,0.2265625,0.0390625,1,29,[ 732 3404  400]
2,0.19921875,0.04296875,2,29,[ 732 3404  400]
3,0.22265625,0.03125,3,29,[ 732 3404  400]
4,0.25,0.0390625,4,29,[ 732 3404  400]
5,0.2421875,0.04296875,5,29,[ 732 3404  400]
6,0.25390625,0.01171875,6,29,[ 732 3404  400]
7,0.2578125,0.015625,7,29,[ 732 3404  400]
8,0.30859375,0.0,8,29,[ 732 3404  400]
9,0.28125,0.00390625,9,29,[ 732 3404  400]
10,0.29296875,-0.00390625,10,29,[ 732 3404  400]
11,0.30859375,-0.01171875,11,29,[ 732 3404  400]
12,0.3046875,-0.00390625,12,29,[ 732 3404  400]
13,0.31640625,-0.02734375,13,29,[ 732 3404  400]
14,0.3359375,-0.0625,14,29,[ 732 3404  400]
15,0.3203125,-0.0546875,15,29,[ 732 3404  400]
16,0.34375,-0.04296875,16,29,[ 732 3404  400]
17,0.359375,-0.0390625,17,29,[ 732 3404  400]
18,0.34765625,-0.0625,18,29,[ 732 3404  400]
19,0.36328125,-0.078125,19,29,[ 732 3404  400]
20,0.36328125,-0.09765625,20,29,[ 732 3404  400]
21,0.390625,-0.10546875,21,29,[ 732 3404  400]
22,0.359375,-0.1171875,22,29,[ 732 3404  400]
23,0.390625,-0.13671875,23,29,[ 732 3404  400]
24,0.37109375,-0.13671875,24,29,[ 732 3404  400]
25,0.37109375,-0.13671875,25,29,[ 732 3404  400]
26,0.42578125,-0.1484375,26,29,[ 732 3404  400]
27,0.390625,-0.16015625,27,29,[ 732 3404  400]
28,0.41015625,-0.2109375,28,29,[ 732 3404  400]
29,0.41015625,-0.19921875,29,29,[ 732 3404  400]
30,0.41015625,-0.19921875,30,29,[ 732 3404  400]
31,0.38671875,-0.2109375,31,29,[ 732 3404  400]
32,0.40234375,-0.21484375,32,29,[ 732 3404  400]
33,0.44140625,-0.23046875,33,29,[ 732 3404  400]
34,0.41796875,-0.2421875,34,29,[ 732 3404  400]
35,0.41015625,-0.22265625,35,29,[ 732 3404  400]
36,0.40234375,-0.25,36,29,[ 732 3404  400]
37,0.4140625,-0.25,37,29,[ 732 3404  400]
38,0.41796875,-0.27734375,38,29,[ 732 3404  400]
39,0.41796875,-0.265625,39,29,[ 732 3404  400]
40,0.41015625,-0.296875,40,29,[ 732 3404  400]
41,0.3984375,-0.265625,41,29,[ 732 3404  400]
42,0.4140625,-0.3046875,42,29,[ 732 3404  400]
43,0.4140625,-0.28125,43,29,[ 732 3404  400]
44,0.41015625,-0.296875,44,29,[ 732 3404  400]
45,0.41796875,-0.3203125,45,29,[ 732 3404  400]
46,0.41796875,-0.30859375,46,29,[ 732 3404  400]
47,0.390625,-0.3359375,47,29,[ 732 3404  400]
48,0.41796875,-0.3203125,48,29,[ 732 3404  400]
49,0.40234375,-0.34765625,49,29,[ 732 3404  400]
50,0.38671875,-0.35546875,50,29,[ 732 3404  400]
51,0.38671875,-0.34375,51,29,[ 732 3404  400]
52,0.3984375,-0.36328125,52,29,[ 732 3404  400]
53,0.41796875,-0.35546875,53,29,[ 732 3404  400]
54,0.3984375,-0.35546875,54,29,[ 732 3404  400]
55,0.3984375,-0.375,55,29,[ 732 3404  400]
56,0.390625,-0.359375,56,29,[ 732 3404  400]
57,0.37109375,-0.37109375,57,29,[ 732 3404  400]
58,0.3984375,-0.36328125,58,29,[ 732 3404  400]
59,0.390625,-0.3828125,59,29,[ 732 3404  400]
60,0.3828125,-0.37109375,60,29,[ 732 3404  400]
61,0.375,-0.38671875,61,29,[ 732 3404  400]
62,0.3828125,-0.37109375,62,29,[ 732 3404  400]
63,0.35546875,-0.3984375,63,29,[ 732 3404  400]
64,0.375,-0.38671875,64,29,[ 732 3404  400]
65,0.37109375,-0.3828125,65,29,[ 732 3404  400]
66,0.359375,-0.3828125,66,29,[ 732 3404  400]
67,0.37109375,-0.40234375,67,29,[ 732 3404  400]
68,0.34375,-0.375,68,29,[ 732 3404  400]
69,0.34375,-0.3984375,69,29,[ 732 3404  400]
70,0.37109375,-0.40234375,70,29,[ 732 3404  400]
71,0.36328125,-0.36328125,71,29,[ 732 3404  400]
72,0.3359375,-0.40234375,72,29,[ 732 3404  400]
73,0.3359375,-0.3828125,73,29,[ 732 3404  400]
74,0.33203125,-0.3984375,74,29,[ 732 3404  400]
75,0.3359375,-0.390625,75,29,[ 732 3404  400]
76,0.32421875,-0.37109375,76,29,[ 732 3404  400]
77,0.3046875,-0.3828125,77,29,[ 732 3404  400]
78,0.33203125,-0.36328125,78,29,[ 732 3404  400]
