,real,imaginary,key_subcarriers_34_22,key_antennas_34_22,key_user_position
0,0.27734375,0.296875,0,22,[-812 3404  400]
1,0.29296875,0.26953125,1,22,[-812 3404  400]
2,0.3046875,0.28125,2,22,[-812 3404  400]
3,0.30859375,0.2890625,3,22,[-812 3404  400]
4,0.3203125,0.265625,4,22,[-812 3404  400]
5,0.34765625,0.26953125,5,22,[-812 3404  400]
6,0.34375,0.296875,6,22,[-812 3404  400]
7,0.36328125,0.27734375,7,22,[-812 3404  400]
8,0.390625,0.29296875,8,22,[-812 3404  400]
9,0.37109375,0.28125,9,22,[-812 3404  400]
10,0.375,0.27734375,10,22,[-812 3404  400]
11,0.3984375,0.2890625,11,22,[-812 3404  400]
12,0.4140625,0.29296875,12,22,[-812 3404  400]
13,0.41015625,0.30859375,13,22,[-812 3404  400]
14,0.4296875,0.296875,14,22,[-812 3404  400]
15,0.453125,0.30859375,15,22,[-812 3404  400]
16,0.4296875,0.2890625,16,22,[-812 3404  400]
17,0.44921875,0.3046875,17,22,[-812 3404  400]
18,0.44921875,0.3046875,18,22,[-812 3404  400]
19,0.48046875,0.3046875,19,22,[-812 3404  400]
20,0.48046875,0.29296875,20,22,[-812 3404  400]
21,0.49609375,0.3203125,21,22,[-812 3404  400]
22,0.4765625,0.30859375,22,22,[-812 3404  400]
23,0.51953125,0.3203125,23,22,[-812 3404  400]
24,0.515625,0.31640625,24,22,[-812 3404  400]
25,0.515625,0.3359375,25,22,[-812 3404  400]
26,0.5078125,0.33203125,26,22,[-812 3404  400]
27,0.515625,0.32421875,27,22,[-812 3404  400]
28,0.51953125,0.3203125,28,22,[-812 3404  400]
29,0.53125,0.30859375,29,22,[-812 3404  400]
30,0.546875,0.31640625,30,22,[-812 3404  400]
31,0.53125,0.30859375,31,22,[-812 3404  400]
32,0.57421875,0.33203125,32,22,[-812 3404  400]
33,0.5625,0.34375,33,22,[-812 3404  400]
34,0.54296875,0.33203125,34,22,[-812 3404  400]
35,0.5703125,0.32421875,35,22,[-812 3404  400]
36,0.578125,0.3359375,36,22,[-812 3404  400]
37,0.58984375,0.359375,37,22,[-812 3404  400]
38,0.578125,0.37109375,38,22,[-812 3404  400]
39,0.578125,0.3359375,39,22,[-812 3404  400]
40,0.58984375,0.37109375,40,22,[-812 3404  400]
41,0.58984375,0.34765625,41,22,[-812 3404  400]
42,0.6015625,0.37109375,42,22,[-812 3404  400]
43,0.578125,0.359375,43,22,[-812 3404  400]
44,0.61328125,0.390625,44,22,[-812 3404  400]
45,0.61328125,0.37109375,45,22,[-812 3404  400]
46,0.5859375,0.38671875,46,22,[-812 3404  400]
47,0.578125,0.37109375,47,22,[-812 3404  400]
48,0.61328125,0.390625,48,22,[-812 3404  400]
49,0.61328125,0.390625,49,22,[-812 3404  400]
50,0.58984375,0.40234375,50,22,[-812 3404  400]
51,0.609375,0.3984375,51,22,[-812 3404  400]
52,0.58984375,0.390625,52,22,[-812 3404  400]
53,0.5859375,0.38671875,53,22,[-812 3404  400]
54,0.61328125,0.4140625,54,22,[-812 3404  400]
55,0.62890625,0.3984375,55,22,[-812 3404  400]
56,0.609375,0.3984375,56,22,[-812 3404  400]
57,0.62890625,0.4296875,57,22,[-812 3404  400]
58,0.6015625,0.42578125,58,22,[-812 3404  400]
59,0.58984375,0.4375,59,22,[-812 3404  400]
60,0.61328125,0.40234375,60,22,[-812 3404  400]
61,0.6171875,0.44140625,61,22,[-812 3404  400]
62,0.609375,0.453125,62,22,[-812 3404  400]
63,0.609375,0.4296875,63,22,[-812 3404  400]
64,0.625,0.44921875,64,22,[-812 3404  400]
65,0.58984375,0.45703125,65,22,[-812 3404  400]
66,0.609375,0.44140625,66,22,[-812 3404  400]
67,0.578125,0.46875,67,22,[-812 3404  400]
68,0.5703125,0.44921875,68,22,[-812 3404  400]
69,0.6015625,0.48046875,69,22,[-812 3404  400]
70,0.5859375,0.4765625,70,22,[-812 3404  400]
71,0.5625,0.4765625,71,22,[-812 3404  400]
72,0.5703125,0.46875,72,22,[-812 3404  400]
73,0.578125,0.50390625,73,22,[-812 3404  400]
74,0.55078125,0.484375,74,22,[-812 3404  400]
75,0.55859375,0.48046875,75,22,[-812 3404  400]
76,0.5703125,0.4921875,76,22,[-812 3404  400]
77,0.546875,0.46875,77,22,[-812 3404  400]
78,0.55078125,0.484375,78,22,[-812 3404  400]
79,0.55859375,0.50390625,79,22,[-812 3404  400]
80,0.57421875,0.484375,80,22,[-812 3404  400]
81,0.53515625,0.48046875,81,22,[-812 3404  400]
82,0.55078125,0.5078125,82,22,[-812 3404  400]
83,0.51953125,0.49609375,83,22,[-812 3404  400]
84,0.515625,0.50390625,84,22,[-812 3404  400]
85,0.55078125,0.4765625,85,22,[-812 3404  400]
86,0.5234375,0.50390625,86,22,[-812 3404  400]
87,0.5078125,0.5078125,87,22,[-812 3404  400]
88,0.515625,0.4921875,88,22,[-812 3404  400]
89,0.53125,0.484375,89,22,[-812 3404  400]
90,0.5078125,0.51953125,90,22,[-812 3404  400]
91,0.5078125,0.49609375,91,22,[-812 3404  400]
92,0.48046875,0.48046875,92,22,[-812 3404  400]
93,0.5078125,0.453125,93,22,[-812 3404  400]
94,0.4921875,0.4921875,94,22,[-812 3404  400]
95,0.484375,0.44140625,95,22,[-812 3404  400]
96,0.46484375,0.453125,96,22,[-812 3404  400]
97,0.4765625,0.41796875,97,22,[-812 3404  400]
98,0.45703125,0.44921875,98,22,[-812 3404  400]
99,0.453125,0.4296875,99,22,[-812 3404  400]
