,real,imaginary,key_subcarriers_137_52,key_antennas_137_52,key_user_position
0,-0.00390625,0.58984375,0,52,[-812 1780  400]
1,-0.00390625,0.6015625,1,52,[-812 1780  400]
2,0.015625,0.6015625,2,52,[-812 1780  400]
3,0.02734375,0.61328125,3,52,[-812 1780  400]
4,0.03125,0.59765625,4,52,[-812 1780  400]
5,0.078125,0.59765625,5,52,[-812 1780  400]
6,0.0703125,0.58984375,6,52,[-812 1780  400]
7,0.08984375,0.59765625,7,52,[-812 1780  400]
8,0.08203125,0.5703125,8,52,[-812 1780  400]
9,0.08203125,0.55859375,9,52,[-812 1780  400]
10,0.10546875,0.5703125,10,52,[-812 1780  400]
11,0.10546875,0.5703125,11,52,[-812 1780  400]
12,0.12109375,0.54296875,12,52,[-812 1780  400]
13,0.109375,0.53125,13,52,[-812 1780  400]
14,0.08984375,0.53125,14,52,[-812 1780  400]
15,0.1171875,0.5234375,15,52,[-812 1780  400]
16,0.08984375,0.51953125,16,52,[-812 1780  400]
17,0.09375,0.50390625,17,52,[-812 1780  400]
18,0.078125,0.5078125,18,52,[-812 1780  400]
19,0.08984375,0.484375,19,52,[-812 1780  400]
20,0.06640625,0.49609375,20,52,[-812 1780  400]
21,0.06640625,0.484375,21,52,[-812 1780  400]
22,0.05078125,0.48046875,22,52,[-812 1780  400]
23,0.05078125,0.48046875,23,52,[-812 1780  400]
24,0.03125,0.453125,24,52,[-812 1780  400]
25,0.03125,0.46484375,25,52,[-812 1780  400]
26,0.01171875,0.453125,26,52,[-812 1780  400]
27,0.0,0.4765625,27,52,[-812 1780  400]
28,0.0,0.44140625,28,52,[-812 1780  400]
29,-0.03125,0.44140625,29,52,[-812 1780  400]
30,-0.02734375,0.44921875,30,52,[-812 1780  400]
31,-0.02734375,0.44921875,31,52,[-812 1780  400]
32,-0.06640625,0.4296875,32,52,[-812 1780  400]
33,-0.08203125,0.44921875,33,52,[-812 1780  400]
34,-0.078125,0.4296875,34,52,[-812 1780  400]
35,-0.09375,0.4375,35,52,[-812 1780  400]
36,-0.13671875,0.42578125,36,52,[-812 1780  400]
37,-0.1171875,0.4140625,37,52,[-812 1780  400]
38,-0.1328125,0.41796875,38,52,[-812 1780  400]
39,-0.14453125,0.41015625,39,52,[-812 1780  400]
40,-0.1640625,0.41015625,40,52,[-812 1780  400]
41,-0.19921875,0.41015625,41,52,[-812 1780  400]
42,-0.203125,0.390625,42,52,[-812 1780  400]
43,-0.22265625,0.3984375,43,52,[-812 1780  400]
44,-0.21484375,0.3828125,44,52,[-812 1780  400]
45,-0.2421875,0.38671875,45,52,[-812 1780  400]
46,-0.265625,0.375,46,52,[-812 1780  400]
47,-0.2890625,0.375,47,52,[-812 1780  400]
48,-0.29296875,0.390625,48,52,[-812 1780  400]
49,-0.29296875,0.37109375,49,52,[-812 1780  400]
50,-0.31640625,0.37109375,50,52,[-812 1780  400]
51,-0.33203125,0.36328125,51,52,[-812 1780  400]
52,-0.34765625,0.359375,52,52,[-812 1780  400]
53,-0.36328125,0.36328125,53,52,[-812 1780  400]
54,-0.37109375,0.3359375,54,52,[-812 1780  400]
55,-0.390625,0.3359375,55,52,[-812 1780  400]
56,-0.41015625,0.33203125,56,52,[-812 1780  400]
57,-0.41015625,0.3203125,57,52,[-812 1780  400]
58,-0.4296875,0.3203125,58,52,[-812 1780  400]
59,-0.44140625,0.3203125,59,52,[-812 1780  400]
60,-0.44921875,0.31640625,60,52,[-812 1780  400]
61,-0.44140625,0.296875,61,52,[-812 1780  400]
62,-0.46875,0.3046875,62,52,[-812 1780  400]
63,-0.484375,0.296875,63,52,[-812 1780  400]
64,-0.49609375,0.2890625,64,52,[-812 1780  400]
65,-0.5078125,0.265625,65,52,[-812 1780  400]
66,-0.5234375,0.2578125,66,52,[-812 1780  400]
67,-0.53125,0.25390625,67,52,[-812 1780  400]
68,-0.54296875,0.23046875,68,52,[-812 1780  400]
69,-0.54296875,0.23046875,69,52,[-812 1780  400]
70,-0.57421875,0.2109375,70,52,[-812 1780  400]
71,-0.57421875,0.19921875,71,52,[-812 1780  400]
72,-0.57421875,0.1875,72,52,[-812 1780  400]
73,-0.6015625,0.19140625,73,52,[-812 1780  400]
74,-0.59765625,0.15625,74,52,[-812 1780  400]
75,-0.6171875,0.15625,75,52,[-812 1780  400]
76,-0.6015625,0.12890625,76,52,[-812 1780  400]
77,-0.62890625,0.1328125,77,52,[-812 1780  400]
78,-0.640625,0.1328125,78,52,[-812 1780  400]
79,-0.640625,0.109375,79,52,[-812 1780  400]
80,-0.64453125,0.10546875,80,52,[-812 1780  400]
81,-0.6640625,0.09765625,81,52,[-812 1780  400]
82,-0.67578125,0.06640625,82,52,[-812 1780  400]
83,-0.6640625,0.06640625,83,52,[-812 1780  400]
84,-0.66796875,0.0625,84,52,[-812 1780  400]
85,-0.68359375,0.03125,85,52,[-812 1780  400]
86,-0.68359375,0.0234375,86,52,[-812 1780  400]
87,-0.69140625,0.02734375,87,52,[-812 1780  400]
88,-0.69140625,0.015625,88,52,[-812 1780  400]
89,-0.7109375,-0.00390625,89,52,[-812 1780  400]
90,-0.70703125,-0.01171875,90,52,[-812 1780  400]
91,-0.71875,-0.04296875,91,52,[-812 1780  400]
92,-0.7109375,-0.02734375,92,52,[-812 1780  400]
93,-0.734375,-0.0625,93,52,[-812 1780  400]
94,-0.72265625,-0.05078125,94,52,[-812 1780  400]
95,-0.73046875,-0.06640625,95,52,[-812 1780  400]
96,-0.734375,-0.0625,96,52,[-812 1780  400]
97,-0.73046875,-0.08984375,97,52,[-812 1780  400]
98,-0.73046875,-0.08984375,98,52,[-812 1780  400]
99,-0.72265625,-0.08203125,99,52,[-812 1780  400]
