,real,imaginary,key_subcarriers_129_23,key_antennas_129_23,key_user_position
0,-0.1171875,-0.171875,0,23,[-812 3404  400]
1,-0.09765625,-0.17578125,1,23,[-812 3404  400]
2,-0.09765625,-0.17578125,2,23,[-812 3404  400]
3,-0.10546875,-0.19140625,3,23,[-812 3404  400]
4,-0.1171875,-0.18359375,4,23,[-812 3404  400]
5,-0.1171875,-0.19140625,5,23,[-812 3404  400]
6,-0.109375,-0.2109375,6,23,[-812 3404  400]
7,-0.109375,-0.23046875,7,23,[-812 3404  400]
8,-0.10546875,-0.25,8,23,[-812 3404  400]
9,-0.12109375,-0.23046875,9,23,[-812 3404  400]
10,-0.10546875,-0.23828125,10,23,[-812 3404  400]
11,-0.12890625,-0.2578125,11,23,[-812 3404  400]
12,-0.12890625,-0.26953125,12,23,[-812 3404  400]
13,-0.13671875,-0.28125,13,23,[-812 3404  400]
14,-0.12109375,-0.2890625,14,23,[-812 3404  400]
15,-0.12890625,-0.28125,15,23,[-812 3404  400]
16,-0.14453125,-0.296875,16,23,[-812 3404  400]
17,-0.13671875,-0.31640625,17,23,[-812 3404  400]
18,-0.12890625,-0.31640625,18,23,[-812 3404  400]
19,-0.1328125,-0.3203125,19,23,[-812 3404  400]
20,-0.1640625,-0.3203125,20,23,[-812 3404  400]
21,-0.16015625,-0.34765625,21,23,[-812 3404  400]
22,-0.13671875,-0.34765625,22,23,[-812 3404  400]
23,-0.1640625,-0.35546875,23,23,[-812 3404  400]
24,-0.16015625,-0.359375,24,23,[-812 3404  400]
25,-0.1640625,-0.36328125,25,23,[-812 3404  400]
26,-0.15625,-0.36328125,26,23,[-812 3404  400]
27,-0.1640625,-0.375,27,23,[-812 3404  400]
28,-0.16015625,-0.390625,28,23,[-812 3404  400]
29,-0.171875,-0.390625,29,23,[-812 3404  400]
30,-0.18359375,-0.390625,30,23,[-812 3404  400]
31,-0.17578125,-0.41015625,31,23,[-812 3404  400]
32,-0.17578125,-0.41796875,32,23,[-812 3404  400]
33,-0.1875,-0.41796875,33,23,[-812 3404  400]
34,-0.18359375,-0.42578125,34,23,[-812 3404  400]
