,real,imaginary,key_subcarriers_17_29,key_antennas_17_29,key_user_position
0,-0.25390625,-0.78515625,0,29,[ 732 1780  400]
1,-0.28125,-0.8125,1,29,[ 732 1780  400]
2,-0.3203125,-0.8046875,2,29,[ 732 1780  400]
3,-0.34375,-0.796875,3,29,[ 732 1780  400]
4,-0.38671875,-0.78515625,4,29,[ 732 1780  400]
5,-0.4296875,-0.8046875,5,29,[ 732 1780  400]
6,-0.42578125,-0.80078125,6,29,[ 732 1780  400]
7,-0.4765625,-0.78515625,7,29,[ 732 1780  400]
8,-0.50390625,-0.77734375,8,29,[ 732 1780  400]
9,-0.515625,-0.77734375,9,29,[ 732 1780  400]
10,-0.54296875,-0.7734375,10,29,[ 732 1780  400]
11,-0.546875,-0.7578125,11,29,[ 732 1780  400]
12,-0.5625,-0.76171875,12,29,[ 732 1780  400]
13,-0.578125,-0.74609375,13,29,[ 732 1780  400]
14,-0.59765625,-0.76171875,14,29,[ 732 1780  400]
15,-0.58984375,-0.7578125,15,29,[ 732 1780  400]
16,-0.6171875,-0.73046875,16,29,[ 732 1780  400]
17,-0.63671875,-0.74609375,17,29,[ 732 1780  400]
18,-0.62890625,-0.7421875,18,29,[ 732 1780  400]
19,-0.640625,-0.73046875,19,29,[ 732 1780  400]
20,-0.64453125,-0.734375,20,29,[ 732 1780  400]
21,-0.65234375,-0.7421875,21,29,[ 732 1780  400]
22,-0.640625,-0.73046875,22,29,[ 732 1780  400]
23,-0.6640625,-0.7421875,23,29,[ 732 1780  400]
24,-0.6796875,-0.734375,24,29,[ 732 1780  400]
25,-0.68359375,-0.73046875,25,29,[ 732 1780  400]
26,-0.68359375,-0.7421875,26,29,[ 732 1780  400]
27,-0.68359375,-0.7421875,27,29,[ 732 1780  400]
28,-0.6796875,-0.72265625,28,29,[ 732 1780  400]
29,-0.7109375,-0.7578125,29,29,[ 732 1780  400]
30,-0.70703125,-0.7734375,30,29,[ 732 1780  400]
31,-0.703125,-0.76953125,31,29,[ 732 1780  400]
