,real,imaginary,key_subcarriers_53_63,key_antennas_53_63,key_user_position
0,0.19921875,0.2890625,0,63,[ 732 3404  400]
1,0.22265625,0.27734375,1,63,[ 732 3404  400]
2,0.22265625,0.25390625,2,63,[ 732 3404  400]
3,0.25,0.25,3,63,[ 732 3404  400]
4,0.26953125,0.25,4,63,[ 732 3404  400]
5,0.265625,0.23046875,5,63,[ 732 3404  400]
6,0.27734375,0.22265625,6,63,[ 732 3404  400]
7,0.30859375,0.2109375,7,63,[ 732 3404  400]
8,0.30859375,0.19921875,8,63,[ 732 3404  400]
9,0.31640625,0.19140625,9,63,[ 732 3404  400]
10,0.3203125,0.17578125,10,63,[ 732 3404  400]
11,0.3203125,0.15625,11,63,[ 732 3404  400]
12,0.32421875,0.12890625,12,63,[ 732 3404  400]
13,0.31640625,0.12890625,13,63,[ 732 3404  400]
14,0.34375,0.12109375,14,63,[ 732 3404  400]
15,0.34375,0.109375,15,63,[ 732 3404  400]
16,0.32421875,0.09375,16,63,[ 732 3404  400]
17,0.3203125,0.08984375,17,63,[ 732 3404  400]
18,0.32421875,0.08203125,18,63,[ 732 3404  400]
19,0.33203125,0.078125,19,63,[ 732 3404  400]
20,0.33203125,0.06640625,20,63,[ 732 3404  400]
21,0.32421875,0.08203125,21,63,[ 732 3404  400]
22,0.31640625,0.0625,22,63,[ 732 3404  400]
23,0.33203125,0.0546875,23,63,[ 732 3404  400]
24,0.33203125,0.03125,24,63,[ 732 3404  400]
25,0.32421875,0.05078125,25,63,[ 732 3404  400]
26,0.31640625,0.0390625,26,63,[ 732 3404  400]
27,0.3203125,0.03125,27,63,[ 732 3404  400]
28,0.30859375,0.03125,28,63,[ 732 3404  400]
29,0.3203125,0.0234375,29,63,[ 732 3404  400]
30,0.3203125,0.03125,30,63,[ 732 3404  400]
31,0.3203125,0.0234375,31,63,[ 732 3404  400]
32,0.3046875,0.015625,32,63,[ 732 3404  400]
33,0.3203125,0.0234375,33,63,[ 732 3404  400]
34,0.31640625,-0.00390625,34,63,[ 732 3404  400]
35,0.30859375,0.0234375,35,63,[ 732 3404  400]
36,0.3046875,-0.00390625,36,63,[ 732 3404  400]
37,0.30859375,0.0,37,63,[ 732 3404  400]
38,0.30859375,-0.0234375,38,63,[ 732 3404  400]
39,0.31640625,0.00390625,39,63,[ 732 3404  400]
40,0.296875,-0.03125,40,63,[ 732 3404  400]
41,0.28125,-0.015625,41,63,[ 732 3404  400]
42,0.3046875,-0.015625,42,63,[ 732 3404  400]
43,0.296875,-0.01171875,43,63,[ 732 3404  400]
44,0.30859375,-0.0234375,44,63,[ 732 3404  400]
45,0.28125,-0.02734375,45,63,[ 732 3404  400]
46,0.2890625,-0.01171875,46,63,[ 732 3404  400]
47,0.265625,-0.03125,47,63,[ 732 3404  400]
48,0.26953125,-0.015625,48,63,[ 732 3404  400]
49,0.26953125,-0.02734375,49,63,[ 732 3404  400]
50,0.2890625,-0.0234375,50,63,[ 732 3404  400]
51,0.28125,-0.015625,51,63,[ 732 3404  400]
52,0.25,-0.015625,52,63,[ 732 3404  400]
53,0.2578125,-0.02734375,53,63,[ 732 3404  400]
54,0.25390625,-0.01171875,54,63,[ 732 3404  400]
55,0.265625,-0.0234375,55,63,[ 732 3404  400]
56,0.25,-0.015625,56,63,[ 732 3404  400]
57,0.25390625,-0.01171875,57,63,[ 732 3404  400]
58,0.2421875,0.01171875,58,63,[ 732 3404  400]
59,0.25,-0.015625,59,63,[ 732 3404  400]
60,0.25,-0.00390625,60,63,[ 732 3404  400]
61,0.23828125,-0.00390625,61,63,[ 732 3404  400]
62,0.25,-0.00390625,62,63,[ 732 3404  400]
