,real,imaginary,key_subcarriers_11_25,key_antennas_11_25,key_user_position
0,-0.2890625,-0.3203125,0,25,[-812 3404  400]
1,-0.32421875,-0.28125,1,25,[-812 3404  400]
2,-0.3046875,-0.29296875,2,25,[-812 3404  400]
3,-0.31640625,-0.3046875,3,25,[-812 3404  400]
4,-0.34765625,-0.29296875,4,25,[-812 3404  400]
5,-0.34375,-0.2890625,5,25,[-812 3404  400]
6,-0.34765625,-0.29296875,6,25,[-812 3404  400]
7,-0.359375,-0.28125,7,25,[-812 3404  400]
8,-0.359375,-0.29296875,8,25,[-812 3404  400]
9,-0.375,-0.296875,9,25,[-812 3404  400]
10,-0.375,-0.27734375,10,25,[-812 3404  400]
11,-0.3984375,-0.2890625,11,25,[-812 3404  400]
12,-0.3828125,-0.28125,12,25,[-812 3404  400]
13,-0.375,-0.2890625,13,25,[-812 3404  400]
14,-0.390625,-0.28125,14,25,[-812 3404  400]
15,-0.3984375,-0.27734375,15,25,[-812 3404  400]
16,-0.4140625,-0.28125,16,25,[-812 3404  400]
17,-0.4140625,-0.26953125,17,25,[-812 3404  400]
18,-0.40234375,-0.26953125,18,25,[-812 3404  400]
19,-0.41015625,-0.2890625,19,25,[-812 3404  400]
20,-0.41015625,-0.30859375,20,25,[-812 3404  400]
21,-0.390625,-0.29296875,21,25,[-812 3404  400]
22,-0.41796875,-0.296875,22,25,[-812 3404  400]
23,-0.4140625,-0.3046875,23,25,[-812 3404  400]
24,-0.390625,-0.29296875,24,25,[-812 3404  400]
25,-0.4375,-0.3359375,25,25,[-812 3404  400]
26,-0.4296875,-0.296875,26,25,[-812 3404  400]
27,-0.42578125,-0.31640625,27,25,[-812 3404  400]
28,-0.41796875,-0.3203125,28,25,[-812 3404  400]
29,-0.42578125,-0.3359375,29,25,[-812 3404  400]
30,-0.41796875,-0.34375,30,25,[-812 3404  400]
31,-0.41796875,-0.33203125,31,25,[-812 3404  400]
32,-0.44140625,-0.36328125,32,25,[-812 3404  400]
33,-0.4296875,-0.36328125,33,25,[-812 3404  400]
34,-0.44921875,-0.37109375,34,25,[-812 3404  400]
35,-0.44140625,-0.375,35,25,[-812 3404  400]
36,-0.44921875,-0.359375,36,25,[-812 3404  400]
37,-0.44140625,-0.3984375,37,25,[-812 3404  400]
38,-0.41796875,-0.41015625,38,25,[-812 3404  400]
39,-0.453125,-0.3984375,39,25,[-812 3404  400]
40,-0.46484375,-0.41015625,40,25,[-812 3404  400]
41,-0.45703125,-0.40234375,41,25,[-812 3404  400]
42,-0.44921875,-0.42578125,42,25,[-812 3404  400]
43,-0.46875,-0.4140625,43,25,[-812 3404  400]
44,-0.45703125,-0.42578125,44,25,[-812 3404  400]
45,-0.46484375,-0.44140625,45,25,[-812 3404  400]
46,-0.44140625,-0.4296875,46,25,[-812 3404  400]
47,-0.46484375,-0.41796875,47,25,[-812 3404  400]
48,-0.45703125,-0.48046875,48,25,[-812 3404  400]
49,-0.45703125,-0.44921875,49,25,[-812 3404  400]
50,-0.44921875,-0.46875,50,25,[-812 3404  400]
51,-0.4765625,-0.4765625,51,25,[-812 3404  400]
52,-0.4765625,-0.4765625,52,25,[-812 3404  400]
53,-0.46875,-0.4921875,53,25,[-812 3404  400]
54,-0.45703125,-0.5234375,54,25,[-812 3404  400]
55,-0.46484375,-0.49609375,55,25,[-812 3404  400]
56,-0.453125,-0.5078125,56,25,[-812 3404  400]
57,-0.44140625,-0.54296875,57,25,[-812 3404  400]
58,-0.453125,-0.5078125,58,25,[-812 3404  400]
59,-0.44921875,-0.53515625,59,25,[-812 3404  400]
60,-0.45703125,-0.546875,60,25,[-812 3404  400]
61,-0.4296875,-0.55078125,61,25,[-812 3404  400]
62,-0.44921875,-0.5703125,62,25,[-812 3404  400]
63,-0.4375,-0.5703125,63,25,[-812 3404  400]
64,-0.45703125,-0.55859375,64,25,[-812 3404  400]
65,-0.45703125,-0.5703125,65,25,[-812 3404  400]
66,-0.44921875,-0.58984375,66,25,[-812 3404  400]
67,-0.4296875,-0.5859375,67,25,[-812 3404  400]
68,-0.45703125,-0.578125,68,25,[-812 3404  400]
69,-0.41796875,-0.5859375,69,25,[-812 3404  400]
70,-0.40234375,-0.6015625,70,25,[-812 3404  400]
71,-0.41796875,-0.59765625,71,25,[-812 3404  400]
72,-0.44140625,-0.6171875,72,25,[-812 3404  400]
73,-0.3984375,-0.6171875,73,25,[-812 3404  400]
74,-0.42578125,-0.61328125,74,25,[-812 3404  400]
75,-0.4140625,-0.63671875,75,25,[-812 3404  400]
76,-0.45703125,-0.64453125,76,25,[-812 3404  400]
77,-0.42578125,-0.625,77,25,[-812 3404  400]
78,-0.40234375,-0.64453125,78,25,[-812 3404  400]
79,-0.40234375,-0.65625,79,25,[-812 3404  400]
80,-0.40234375,-0.64453125,80,25,[-812 3404  400]
81,-0.3984375,-0.640625,81,25,[-812 3404  400]
82,-0.375,-0.65234375,82,25,[-812 3404  400]
83,-0.40234375,-0.625,83,25,[-812 3404  400]
84,-0.3828125,-0.65625,84,25,[-812 3404  400]
85,-0.3984375,-0.65234375,85,25,[-812 3404  400]
86,-0.36328125,-0.65234375,86,25,[-812 3404  400]
87,-0.359375,-0.65625,87,25,[-812 3404  400]
88,-0.34375,-0.6640625,88,25,[-812 3404  400]
89,-0.359375,-0.6796875,89,25,[-812 3404  400]
90,-0.359375,-0.66796875,90,25,[-812 3404  400]
91,-0.3359375,-0.66796875,91,25,[-812 3404  400]
92,-0.33203125,-0.6640625,92,25,[-812 3404  400]
93,-0.35546875,-0.65234375,93,25,[-812 3404  400]
94,-0.33203125,-0.68359375,94,25,[-812 3404  400]
95,-0.31640625,-0.65625,95,25,[-812 3404  400]
96,-0.32421875,-0.64453125,96,25,[-812 3404  400]
97,-0.34375,-0.65234375,97,25,[-812 3404  400]
98,-0.31640625,-0.64453125,98,25,[-812 3404  400]
99,-0.33203125,-0.640625,99,25,[-812 3404  400]
