,real,imaginary,key_subcarriers_44_55,key_antennas_44_55,key_user_position
0,0.31640625,-0.12890625,0,55,[ 732 3404  400]
1,0.3046875,-0.12890625,1,55,[ 732 3404  400]
2,0.30859375,-0.1640625,2,55,[ 732 3404  400]
3,0.31640625,-0.13671875,3,55,[ 732 3404  400]
4,0.32421875,-0.171875,4,55,[ 732 3404  400]
5,0.296875,-0.19921875,5,55,[ 732 3404  400]
6,0.3203125,-0.2109375,6,55,[ 732 3404  400]
7,0.31640625,-0.203125,7,55,[ 732 3404  400]
8,0.33203125,-0.2109375,8,55,[ 732 3404  400]
9,0.3203125,-0.22265625,9,55,[ 732 3404  400]
10,0.3046875,-0.25,10,55,[ 732 3404  400]
11,0.3046875,-0.25,11,55,[ 732 3404  400]
12,0.30859375,-0.265625,12,55,[ 732 3404  400]
13,0.32421875,-0.26953125,13,55,[ 732 3404  400]
14,0.296875,-0.27734375,14,55,[ 732 3404  400]
15,0.30859375,-0.2890625,15,55,[ 732 3404  400]
16,0.30859375,-0.2890625,16,55,[ 732 3404  400]
17,0.3046875,-0.28125,17,55,[ 732 3404  400]
18,0.28125,-0.31640625,18,55,[ 732 3404  400]
19,0.29296875,-0.31640625,19,55,[ 732 3404  400]
20,0.2890625,-0.34375,20,55,[ 732 3404  400]
21,0.296875,-0.34375,21,55,[ 732 3404  400]
22,0.2890625,-0.36328125,22,55,[ 732 3404  400]
23,0.2890625,-0.35546875,23,55,[ 732 3404  400]
24,0.29296875,-0.359375,24,55,[ 732 3404  400]
25,0.30859375,-0.375,25,55,[ 732 3404  400]
26,0.29296875,-0.359375,26,55,[ 732 3404  400]
27,0.28125,-0.40234375,27,55,[ 732 3404  400]
28,0.31640625,-0.37109375,28,55,[ 732 3404  400]
29,0.296875,-0.41015625,29,55,[ 732 3404  400]
30,0.25390625,-0.41015625,30,55,[ 732 3404  400]
31,0.27734375,-0.41796875,31,55,[ 732 3404  400]
32,0.265625,-0.41796875,32,55,[ 732 3404  400]
33,0.265625,-0.4296875,33,55,[ 732 3404  400]
34,0.29296875,-0.44921875,34,55,[ 732 3404  400]
35,0.23828125,-0.44921875,35,55,[ 732 3404  400]
36,0.265625,-0.44140625,36,55,[ 732 3404  400]
37,0.2421875,-0.46484375,37,55,[ 732 3404  400]
38,0.26953125,-0.46875,38,55,[ 732 3404  400]
39,0.2421875,-0.46484375,39,55,[ 732 3404  400]
40,0.25390625,-0.4765625,40,55,[ 732 3404  400]
41,0.23046875,-0.4765625,41,55,[ 732 3404  400]
42,0.2109375,-0.49609375,42,55,[ 732 3404  400]
43,0.203125,-0.50390625,43,55,[ 732 3404  400]
44,0.203125,-0.515625,44,55,[ 732 3404  400]
45,0.1875,-0.51953125,45,55,[ 732 3404  400]
46,0.1875,-0.49609375,46,55,[ 732 3404  400]
47,0.171875,-0.5234375,47,55,[ 732 3404  400]
48,0.18359375,-0.4921875,48,55,[ 732 3404  400]
49,0.171875,-0.50390625,49,55,[ 732 3404  400]
50,0.171875,-0.50390625,50,55,[ 732 3404  400]
51,0.15625,-0.5078125,51,55,[ 732 3404  400]
52,0.1484375,-0.53515625,52,55,[ 732 3404  400]
53,0.15625,-0.49609375,53,55,[ 732 3404  400]
54,0.14453125,-0.5078125,54,55,[ 732 3404  400]
55,0.12109375,-0.5078125,55,55,[ 732 3404  400]
56,0.14453125,-0.5078125,56,55,[ 732 3404  400]
57,0.12890625,-0.4921875,57,55,[ 732 3404  400]
58,0.09375,-0.48046875,58,55,[ 732 3404  400]
59,0.12890625,-0.48046875,59,55,[ 732 3404  400]
60,0.09375,-0.515625,60,55,[ 732 3404  400]
61,0.109375,-0.46484375,61,55,[ 732 3404  400]
62,0.09375,-0.4921875,62,55,[ 732 3404  400]
63,0.09375,-0.45703125,63,55,[ 732 3404  400]
64,0.08203125,-0.48046875,64,55,[ 732 3404  400]
65,0.109375,-0.46484375,65,55,[ 732 3404  400]
66,0.08203125,-0.44921875,66,55,[ 732 3404  400]
67,0.0703125,-0.44921875,67,55,[ 732 3404  400]
68,0.06640625,-0.44140625,68,55,[ 732 3404  400]
69,0.08203125,-0.44921875,69,55,[ 732 3404  400]
70,0.06640625,-0.44140625,70,55,[ 732 3404  400]
71,0.0703125,-0.42578125,71,55,[ 732 3404  400]
72,0.078125,-0.4296875,72,55,[ 732 3404  400]
73,0.0625,-0.40234375,73,55,[ 732 3404  400]
74,0.09765625,-0.41015625,74,55,[ 732 3404  400]
75,0.09765625,-0.38671875,75,55,[ 732 3404  400]
76,0.109375,-0.375,76,55,[ 732 3404  400]
77,0.08203125,-0.390625,77,55,[ 732 3404  400]
78,0.109375,-0.36328125,78,55,[ 732 3404  400]
79,0.12109375,-0.36328125,79,55,[ 732 3404  400]
80,0.10546875,-0.34765625,80,55,[ 732 3404  400]
81,0.12109375,-0.35546875,81,55,[ 732 3404  400]
82,0.1171875,-0.3359375,82,55,[ 732 3404  400]
83,0.1171875,-0.3359375,83,55,[ 732 3404  400]
84,0.1484375,-0.31640625,84,55,[ 732 3404  400]
85,0.13671875,-0.3359375,85,55,[ 732 3404  400]
86,0.1328125,-0.30859375,86,55,[ 732 3404  400]
87,0.15625,-0.33203125,87,55,[ 732 3404  400]
88,0.171875,-0.29296875,88,55,[ 732 3404  400]
89,0.1640625,-0.3203125,89,55,[ 732 3404  400]
90,0.17578125,-0.296875,90,55,[ 732 3404  400]
91,0.18359375,-0.29296875,91,55,[ 732 3404  400]
92,0.171875,-0.3046875,92,55,[ 732 3404  400]
93,0.1875,-0.30859375,93,55,[ 732 3404  400]
94,0.19140625,-0.3359375,94,55,[ 732 3404  400]
95,0.19140625,-0.3359375,95,55,[ 732 3404  400]
96,0.2109375,-0.3203125,96,55,[ 732 3404  400]
97,0.22265625,-0.3203125,97,55,[ 732 3404  400]
98,0.21484375,-0.32421875,98,55,[ 732 3404  400]
99,0.2109375,-0.33203125,99,55,[ 732 3404  400]
