time,cpu_limit,cpu_usage,n,ram_limit_mb,ram_usage_mb,mean_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1637930130.0,3.5,0.0,10.0,2048.0,1482.559488,844.192,841.769,843.833,843.833,875.462,875.462,875.462,875.462,875.759,0.0,-0.1542792927718925,-0.9880272768612236,-0.5446390350041007,-0.8386705679525197,0.0,0.0,0.0
1637930146.0,3.5,0.059012,30.0,2048.0,1582.055424,542.502,543.193,549.103,550.186,551.202,552.363,552.525,552.525,552.841,0.0004061738424045,-0.15542881000161,-0.987847095972592,-0.5678437448643169,-0.8231363686646755,0.0,0.0,0.0
1637930162.0,3.5,0.072997,40.0,2048.0,1646.845952,582.36,584.222,597.598,598.091,599.218,601.417,603.755,603.755,606.606,0.000812347684809,-0.1565781168319987,-0.9876655776776596,-0.5906056676360599,-0.8069603121319932,0.0,0.0,0.0
1637930178.0,3.5,0.040482,50.0,2048.0,1688.539136,708.245,710.131,719.573,721.993,725.67,734.043,734.185,734.185,737.539,0.0012185215272136,-0.1577272116495686,-0.987482722231256,-0.6129070534978492,-0.7901550124960194,0.0,0.0,0.0
1637930194.0,3.5,0.306398,70.0,2048.0,1815.228416,1412.604,1416.541,1430.599,1439.236,1443.194,1444.121,1445.117,1448.054,1449.671,0.0016246953696181,-0.1588760929560964,-0.987298529871794,-0.6347305132432355,-0.7727335734636996,0.0,0.0,0.0
1637930210.0,3.5,0.495368,80.0,2048.0,1826.44736,1166.394,1170.535,1198.775,1201.212,1212.313,1213.628,1215.344,1216.54,1217.178,0.0020308692120227,-0.1600247591386896,-0.9871130008578574,-0.6560590288672613,-0.7547095803299081,0.0,0.0,0.0
1637930226.0,3.5,0.383648,100.0,2048.0,1830.576128,3535.697,3529.806,3568.727,3574.962,3588.783,3593.429,3594.414,3596.494,3596.999,0.0024370430544272,-0.1611732086996836,-0.9869261354313444,-0.6768759697459941,-0.7360970870614963,0.0,0.0,0.0
1637930242.0,3.5,0.369011,110.0,2048.0,434.372608,1527.971,1527.266,1571.459,1583.505,1595.752,1599.02,1607.039,1607.603,1609.029,0.0028432168968318,-0.1623214400267921,-0.9867379338545916,-0.6971651027611655,-0.7169106077413094,0.0,0.0,0.0
1637930258.0,3.5,0.369011,120.0,2048.0,439.410688,1673.571,1664.22,1746.609,1749.666,1765.461,1767.82,1769.404,1769.815,1772.349,0.0032493907392363,-0.1634694516229175,-0.986548396372982,-0.7169106077334886,-0.6971651027692077,0.0,0.0,0.0
1637930274.0,3.5,0.259239,130.0,2048.0,440.823808,1917.784,1920.672,1956.775,1970.206,1990.829,1997.882,2000.871,2002.789,2010.631,0.0036555645816409,-0.1646172418763883,-0.9863575232526036,-0.7360970870539031,-0.6768759697542516,0.0,0.0,0.0
1637930290.0,3.4999999999999996,0.24056741666666664,119.99999999999999,2026.6666666666665,446.8667733333333,1827.4485833333333,1829.5765833333332,1864.5905,1876.9022499999996,1896.4415833333333,1902.9068333333335,1905.64675,1907.4049166666666,1914.6325000000002,0.0040617384240454,-0.1657648092763314,-0.9861653147447346,-0.7547095803225484,-0.6560590288757276,1.0,1.0,11.0
1637930306.0,3.5,0.22189583333333332,110.0,2005.3333333333333,452.9097386666666,1737.1131666666665,1738.4811666666667,1772.406,1783.5984999999998,1802.0541666666666,1807.9316666666666,1810.4225,1812.0208333333333,1818.634,0.00446791226645,-0.1669121522547506,-0.985971771111976,-0.7727335731610098,-0.6347305136117362,1.0,2.0,10.0
1637930322.0,3.5,0.20322425,100.0,1984.0,458.9527039999999,1646.7777500000002,1647.38575,1680.2215,1690.2947499999998,1707.66675,1712.9565000000002,1715.1982500000001,1716.6367500000001,1722.6355,0.0048740861088545,-0.16805926925831,-0.985776892616358,-0.7901550122037367,-0.6129070538746578,1.0,3.0,9.0
1637930338.0,3.4999999999999996,0.18455266666666664,89.99999999999999,1962.6666666666665,464.99566933333324,1556.4423333333334,1556.2903333333331,1588.037,1596.991,1613.2793333333332,1617.9813333333332,1619.974,1621.2526666666665,1626.637,0.0052802599512591,-0.1692061587483214,-0.9855806795192558,-0.8069603121253678,-0.5906056676451125,1.0,4.0,8.0
1637930354.0,3.4999999999999996,0.16588108333333332,80.0,1941.333333333333,471.03863466666655,1466.1069166666666,1465.1949166666666,1495.8525,1503.6872499999997,1518.8919166666665,1523.0061666666666,1524.74975,1525.8685833333332,1530.6385,0.0056864337936636,-0.1703528191290365,-0.9853831320936998,-0.8231363683938826,-0.5678437452568535,1.0,5.0,7.0
1637930370.0,3.5,0.1472095,70.0,1920.0,477.0816,1375.7715,1374.0995,1403.6680000000001,1410.3835,1424.5045,1428.031,1429.5255,1430.4845,1434.64,0.0060926076360682,-0.171499248905406,-0.9851842505972584,-0.8386705679464099,-0.5446390350135089,1.0,6.0,6.0
1637930386.0,3.4999999999999996,0.12853791666666667,60.0,1898.6666666666665,483.12456533333324,1285.4360833333333,1283.0040833333333,1311.4834999999998,1317.0797499999999,1330.1170833333333,1333.0558333333333,1334.30125,1335.1004166666667,1338.6415,0.0064987814784727,-0.1726454464679789,-0.9849840353091376,-0.8535507971635661,-0.5210096320236708,1.0,7.0,5.0
1637930402.0,3.4999999999999996,0.10986633333333333,49.99999999999999,1877.3333333333333,489.1675306666666,1195.1006666666667,1191.9086666666667,1219.299,1223.776,1235.7296666666666,1238.0806666666665,1239.077,1239.7163333333333,1242.643,0.0069049553208773,-0.173791410307979,-0.9847824864929128,-0.8677654533862394,-0.4969739609973286,1.0,8.0,4.0
1637930418.0,3.5,0.09119475,40.0,1856.0,495.210496,1104.76525,1100.8132500000002,1127.1145000000001,1130.47225,1141.34225,1143.1055,1143.85275,1144.33225,1146.6445,0.0073111291632818,-0.174937138859601,-0.9845796044239472,-0.8813034519792307,-0.4725507650289987,1.0,9.0,3.0
1637930434.0,3.4999999999999996,0.07252316666666667,29.999999999999996,1834.6666666666665,501.25346133333323,1014.4298333333332,1009.7178333333333,1034.93,1037.1685,1046.9548333333332,1048.1303333333333,1048.6284999999998,1048.9481666666666,1050.646,0.0077173030056864,-0.1760826305716944,-0.9843753893769146,-0.894154236869751,-0.4477590877780965,1.0,10.0,2.0
1637930450.0,3.5,0.053851583333333335,20.0,1813.3333333333333,507.2964266666666,924.0944166666667,918.6224166666667,942.7455,943.86475,952.5674166666665,953.1551666666666,953.4042499999999,953.5640833333332,954.6474999999999,0.0081234768480909,-0.177227883879108,-0.9841698416308708,-0.9063077869739063,-0.4226182618752535,1.0,11.0,1.0
1637930466.0,3.5,0.03518,10.0,1792.0,513.339392,833.759,827.527,850.561,850.561,858.18,858.18,858.18,858.18,858.649,0.0085296506904955,-0.1783728972742995,-0.983962961456361,-0.9177546257240444,-0.3971478905421994,0.0,0.0,0.0
1637930482.0,3.5,0.082812,30.0,1792.0,606.560256,467.243,470.307,475.915,475.979,477.776,478.27,478.588,478.588,479.207,0.0089358245329,-0.1795176691498066,-0.9837547491438202,-0.9284858268380424,-0.3713678356574206,0.0,0.0,0.0
1637930498.0,3.5,0.1153,40.0,1792.0,658.812928,594.712,596.975,604.655,607.494,611.698,618.266,618.951,618.951,619.844,0.0093419983753046,-0.1806621980130421,-0.9835452049647216,-0.9384930228057916,-0.34529819887287,0.0,0.0,0.0
1637930514.0,3.5,0.060211,60.0,1792.0,797.978624,1343.613,1338.057,1366.07,1371.358,1374.652,1375.875,1379.012,1379.919,1385.208,0.0097481722177091,-0.1818064822572239,-0.9833343292132404,-0.9477684098347704,-0.3189593098175231,0.0,0.0,0.0
1637930530.0,3.5,0.286556,70.0,1792.0,852.381696,1005.227,1018.823,1035.01,1035.667,1040.067,1043.504,1046.789,1050.006,1050.9,0.0101543460601137,-0.1829505203904008,-0.9831221221643228,-0.9563047558756927,-0.2923717050084216,0.0,0.0,0.0
1637930546.0,3.5,0.338384,80.0,1792.0,855.867392,1134.653,1127.454,1175.163,1176.194,1182.664,1190.706,1191.22,1194.475,1195.886,0.0105605199025182,-0.1840943108064795,-0.9829085841158816,-0.9640954040973334,-0.2655561179833735,0.0,0.0,0.0
1637930562.0,3.5,0.279012,100.0,1792.0,861.896704,1382.228,1378.475,1415.713,1420.078,1438.353,1445.452,1451.436,1460.434,1461.871,0.0109666937449228,-0.1852378519998525,-0.9826937153490302,-0.971134279846254,-0.2385334578366265,0.0,0.0,0.0
1637930578.0,3.5,0.362392,110.0,1792.0,433.242112,1535.836,1550.836,1616.327,1616.987,1621.935,1625.335,1634.762,1636.933,1638.119,0.0113728675873273,-0.1863811424223215,-0.9824775161546192,-0.9774158942826356,-0.2113247964713926,0.0,0.0,0.0
1637930594.0,3.5,0.390209,130.0,1792.0,444.817408,1988.808,1996.293,2056.615,2061.061,2066.786,2075.075,2083.597,2084.161,2087.486,0.0117790414297319,-0.1875241804831462,-0.982259986833488,-0.98293534910675,-0.1839513508414425,0.0,0.0,0.0
1637930610.0,3.5,0.48273,140.0,1792.0,450.748416,6219.064,6219.588,6272.574,6284.242,6306.779,6311.372,6315.558,6315.702,6319.392,0.0121852152721364,-0.188666964692,-0.982041127669258,-0.987688340597742,-0.1564344650237871,0.0,0.0,0.0
1637930626.0,3.5,0.485493,150.0,1792.0,459.608064,2131.055,2142.068,2185.699,2212.663,2239.101,2251.997,2253.482,2254.207,2254.421,0.012591389114541,-0.1898094934445501,-0.9818209389691804,-0.9916711623573736,-0.1287955967755704,0.0,0.0,0.0
1637930642.0,3.5,0.485493,160.0,1792.0,466.665472,2445.344,2449.07,2526.61,2534.896,2549.712,2557.41,2560.074,2570.765,2574.578,0.0129975629569455,-0.1909517652511341,-0.9815994210203446,-0.9948807088338076,-0.1010562971335293,0.0,0.0,0.0
1637930658.0,3.5,0.66797,170.0,1792.0,476.319744,8046.799,8041.751,8115.133,8125.363,8147.629,8158.325,8163.364,8166.912,8170.339,0.0134037367993501,-0.1920937785081386,-0.9813765741337348,-0.9973144772122532,-0.0732381972938322,0.0,0.0,0.0
1637930674.0,3.5,0.849362,180.0,1792.0,544.833536,2755.991,2769.448,2834.991,2850.402,2871.635,2877.15,2884.349,2885.014,2890.943,0.0138099106417546,-0.1932355317265731,-0.981152398599906,-0.998970569794466,-0.045362988046645,0.0,0.0,0.0
