time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647425782,2.0,0.0151315099999999,200,31,896.0,30.547968,8657.0,8862.0,8969.0,9056.0,9264.0,9449.0,9620.0,9752.0,9757.0,0.0021060250410901,0.4369326191188611,-0.8994942391977462,0.0,0.0,0.0
1647425783,2.0,0.01451804,200,31,256.0,30.900224,8702.0,8837.0,8951.0,8972.0,9243.0,9475.0,9641.0,9739.0,9837.0,0.0021110513538373,0.4368672049145339,-0.8995260114472302,0.0,0.0,0.0
1647425788,2.0,0.0147128,200,31,384.0,31.55968,8769.0,8891.0,8964.0,9023.0,9205.0,9378.0,9534.0,9595.0,9752.0,0.0021361829175734,0.4365400991395362,-0.8996848013850428,0.0,0.0,0.0
1647425846,2.0,0.01570835,200,41,1024.0,32.165888,11288.0,11601.0,11725.0,11803.0,12039.0,12159.0,12511.0,12618.0,12730.0,0.0024277090569129,0.4327414656040058,-0.9015180663452602,0.0,0.0,0.0
1647425847,2.0,0.01573281,200,41,128.0,32.301056,11440.0,11628.0,11746.0,11824.0,12033.0,12256.0,12436.0,12523.0,12937.0,0.0024327353696601,0.4326759042339381,-0.9015495338001924,0.0,0.0,0.0
1647425848,2.0,0.01566045,200,41,896.0,31.502336,11395.0,11639.0,11800.0,11890.0,12079.0,12287.0,12810.0,13036.0,13180.0,0.0024377616824074,0.4326103405494271,-0.9015809964998756,0.0,0.0,0.0
1647425851,2.0,0.01590867,200,41,256.0,32.231424,11387.0,11590.0,11703.0,11789.0,11984.0,12079.0,12203.0,12836.0,12886.0,0.002452840620649,0.4324136357963691,-0.9016753559776184,0.0,0.0,0.0
1647425857,2.0,0.01572824,200,41,384.0,33.60768,11527.0,11808.0,12013.0,12342.0,13704.0,13972.0,14155.0,14200.0,14296.0,0.0024829984971324,0.4320201645555276,-0.9018639461789204,0.0,0.0,0.0
1647425915,2.0,0.01693472,200,51,128.0,33.34144,14480.0,15147.0,15592.0,15743.0,15993.0,16777.0,17283.0,17370.0,17497.0,0.0027745246364719,0.4282123798840134,-0.9036781272743462,0.0,0.0,0.0
1647425916,2.0,0.01674913,200,51,512.0,32.44032,14735.0,15264.0,15594.0,15707.0,16143.0,16499.0,16745.0,16974.0,17161.0,0.0027795509492191,0.4281466614156001,-0.9037092653717098,0.0,0.0,0.0
1647425917,2.0,0.01698054,200,51,896.0,32.653312,14688.0,15066.0,15355.0,15473.0,16123.0,16333.0,17063.0,17370.0,17518.0,0.0027845772619663,0.4280809407092362,-0.90374039867735,0.0,0.0,0.0
1647425921,2.0,0.01716346,200,51,256.0,32.919552,14859.0,15035.0,15125.0,15238.0,15727.0,16264.0,16615.0,16740.0,16878.0,0.0028046825129553,0.427818035169304,-0.9038648841413612,0.0,0.0,0.0
1647425929,2.0,0.01692263,200,51,384.0,33.284096,14862.0,15208.0,15912.0,16710.0,17392.0,17615.0,17846.0,17883.0,17887.0,0.0028448930149331,0.4272921155241521,-0.9041136256084712,0.0,0.0,0.0
1647425967,2.0,0.01709177,300,1,768.0,29.954048,140.0,148.0,153.0,157.0,169.0,177.0,192.0,210.0,226.0,0.0030358928993279,0.424792025246377,-0.9052909671962276,0.0,0.0,0.0
1647425968,2.0,0.01693472,300,1,128.0,33.34144,141.0,149.0,155.0,158.0,166.0,173.0,193.0,195.0,210.0,0.0030409192120752,0.4247261894979643,-0.9053218565540871,0.0,0.0,0.0
1647425969,2.0,0.01677695,300,1,1024.0,30.539776,145.0,153.0,158.0,161.0,169.0,176.0,189.0,204.0,213.0,0.0030459455248224,0.4246603515165627,-0.905352741117974,0.0,0.0,0.0
1647425970,2.0,0.01695557,300,1,640.0,29.814784,150.0,157.0,162.0,164.0,175.0,184.0,192.0,209.0,218.0,0.0030509718375696,0.4245945112893463,-0.9053836208939066,0.0,0.0,0.0
1647425971,2.0,0.01698054,300,1,896.0,30.134272,150.0,156.0,163.0,166.0,178.0,188.0,199.0,211.0,217.0,0.0030559981503169,0.4245286688034881,-0.905414495887899,0.0,0.0,0.0
1647425975,2.0,0.01718696,300,1,256.0,32.78848,147.0,154.0,159.0,162.0,172.0,181.0,202.0,206.0,207.0,0.0030761034013058,0.424265276438701,-0.9055379479670592,0.0,0.0,0.0
1647425982,2.0,0.01699879,300,1,384.0,32.58368,144.0,154.0,159.0,163.0,169.0,177.0,187.0,198.0,206.0,0.0031112875905364,0.4238042534632446,-0.9057538047099012,0.0,0.0,0.0
1647426060,2.0,0.01599442,300,11,768.0,31.27296,3012.0,3083.0,3142.0,3180.0,3285.0,3395.0,3548.0,3609.0,3744.0,0.0035033399848205,0.4186597375392694,-0.9081431738242324,0.0,0.0,0.0
1647426061,2.0,0.01635182,300,11,128.0,31.076352,3025.0,3126.0,3171.0,3194.0,3294.0,3455.0,3570.0,3636.0,3675.0,0.0035083662975677,0.4185936944019427,-0.9081736172158564,0.0,0.0,0.0
